ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757044,3.105008,0.4238327,NONE
26.49564,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757215,3.105008,0.4444327,NONE
26.49019,6.520905,4.611069,6.489862,4.588933,15.98893,0.2757243,3.105008,0.4492173,NONE
26.4858,6.520902,4.611067,6.489865,4.588934,15.98893,0.275744,3.105013,0.5009932,NONE
26.48589,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757471,3.105025,0.6033441,NONE
26.48764,6.520889,4.611057,6.489878,4.588944,15.98894,0.275746,3.105035,0.7026767,NONE
26.48779,6.520883,4.611053,6.489885,4.588949,15.98895,0.275747,3.105063,0.8024037,NONE
26.48767,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757448,3.10509,0.9029577,NONE
26.48717,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757457,3.105123,1.003555,NONE
26.48739,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757422,3.105129,1.100828,NONE
26.48783,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757474,3.105168,1.202297,NONE
26.48718,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105187,1.301217,NONE
26.48757,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.105195,1.402814,NONE
26.48773,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757467,3.105224,1.50055,NONE
26.4872,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757461,3.10526,1.600747,NONE
26.4875,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757427,3.105267,1.703164,NONE
26.48778,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757467,3.105288,1.801556,NONE
26.48748,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757477,3.105331,1.901855,NONE
26.4872,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757428,3.105342,2.000118,NONE
26.48763,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757455,3.105368,2.103715,ACCELERATE
26.4874,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757481,3.105409,2.202975,ACCELERATE
26.48742,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757448,3.105433,2.301151,ACCELERATE
26.4877,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105453,2.400172,ACCELERATE
26.48763,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757454,3.105465,2.50248,ACCELERATE
26.48749,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757478,3.105509,2.601747,ACCELERATE
26.48756,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757423,3.105508,2.70138,ACCELERATE
26.48768,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757464,3.10553,2.801398,ACCELERATE
26.48719,6.520868,4.611042,6.489899,4.588959,15.98896,0.275745,3.105563,2.901675,ACCELERATE
26.48749,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105572,3.000057,ACCELERATE
26.14609,6.520906,4.61104,6.489861,4.588961,15.98896,0.2757193,3.169191,3.102533,ACCELERATE
25.84471,6.520965,4.611031,6.489803,4.588971,15.98897,0.2757024,3.384222,3.201266,ACCELERATE
25.70004,6.521039,4.611024,6.489728,4.588977,15.98898,0.2756973,3.746454,3.302783,ACCELERATE
25.30848,6.521202,4.611023,6.489566,4.588978,15.98898,0.2775816,4.223238,3.401843,ACCELERATE
24.42072,6.521357,4.611085,6.489412,4.588916,15.98891,0.2810587,4.831865,3.502966,ACCELERATE
25.42471,6.52153,4.611147,6.489239,4.588854,15.98885,0.2786547,5.549272,3.602876,ACCELERATE
24.6182,6.521749,4.611215,6.48902,4.588787,15.98878,0.2796131,6.351176,3.700416,ACCELERATE
24.90176,6.521914,4.611289,6.488856,4.588712,15.98871,0.2789904,7.282105,3.801698,ACCELERATE
24.64783,6.522146,4.611374,6.488626,4.588627,15.98862,0.2792629,8.286912,3.901646,ACCELERATE
24.71611,6.522384,4.611477,6.488389,4.588524,15.98852,0.2791193,9.376975,4.002322,ACCELERATE
24.62843,6.52266,4.611596,6.488113,4.588405,15.9884,0.2791865,10.52838,4.102348,ACCELERATE
24.63078,6.522965,4.611739,6.487808,4.588262,15.98826,0.2791487,11.73169,4.201693,ACCELERATE
24.59602,6.523303,4.611903,6.487471,4.588098,15.98809,0.2791698,12.97615,4.300173,ACCELERATE
24.58544,6.523682,4.612095,6.487092,4.587906,15.9879,0.2791581,14.30538,4.401624,ACCELERATE
24.56601,6.524099,4.612312,6.486676,4.587689,15.98768,0.2791611,15.67469,4.502962,ACCELERATE
24.53137,6.407219,4.601992,6.608335,4.599152,16.00031,0.2791586,17.05584,4.602605,RIGHT_ACCELERATE
24.36092,5.858666,4.511905,7.335266,4.72456,16.11304,0.279171,18.46687,4.702862,RIGHT_ACCELERATE
21.85255,5.140204,4.296711,8.740389,5.054658,16.38469,0.2791763,19.84239,4.80092,RIGHT_ACCELERATE
17.62621,4.575949,3.955624,9.948349,5.469356,16.75256,0.2791687,21.24412,4.90084,RIGHT_ACCELERATE
15.89627,4.13063,3.572612,10.65653,5.853694,17.12551,0.2791607,22.69428,5.002606,ACCELERATE
14.30902,3.713689,3.211094,11.30841,6.214524,17.47848,0.2791581,24.13622,5.102413,ACCELERATE
12.82815,3.316355,2.864581,11.91508,6.558525,17.81698,0.2791603,25.56643,5.201089,LEFT_ACCELERATE
13.02307,3.0273,2.535615,11.82681,6.819696,18.11558,0.2791601,27.03705,5.301883,LEFT_ACCELERATE
9.244142,2.770506,2.292682,11.17072,7.039785,18.34869,0.3032336,28.47851,5.4004,ACCELERATE
9.947383,2.449874,2.033538,11.98394,7.304505,18.60634,0.3063285,29.98174,5.502443,ACCELERATE
9.195159,2.147601,1.779117,14.78291,7.555299,18.86637,0.2929841,31.479,5.604653,ACCELERATE
7.786856,1.839653,1.518556,19.41977,7.809419,19.11098,0.2870128,32.92485,5.703061,LEFT_ACCELERATE
7.859489,1.682418,1.321784,25.56252,7.934792,19.2908,0.2821281,34.40667,5.80331,LEFT_ACCELERATE
7.818144,1.65706,1.244205,31.03014,7.973384,19.35998,0.2799108,35.89218,5.903183,LEFT_ACCELERATE
6.519088,1.54916,1.184188,32.4112,8.043747,19.41541,0.2856029,37.34819,6.001145,LEFT_ACCELERATE
5.871466,1.419889,1.098479,31.473,8.141071,19.44608,0.2844995,38.82308,6.100724,LEFT_ACCELERATE
6.448445,1.416578,1.061625,32.48293,8.144217,19.34323,0.2796191,40.32391,6.201952,LEFT_ACCELERATE
8.7321,1.684179,1.169253,36.58467,8.044199,19.02151,0.2796284,41.78947,6.303153,LEFT_ACCELERATE
12.59556,2.364636,1.474664,11.52119,7.887924,18.44296,0.2791465,43.151,6.402995,LEFT_ACCELERATE
16.77773,3.591784,2.010101,9.055139,7.692507,17.61227,0.279291,44.37915,6.50319,LEFT_ACCELERATE
20.3722,5.257807,2.747406,7.547121,7.377672,16.61144,0.2791652,45.40676,6.600118,LEFT_ACCELERATE
22.63632,6.942127,3.614432,6.440248,6.768807,15.44526,0.2792149,46.32396,6.70011,LEFT_ACCELERATE
23.05437,7.998687,4.404813,5.614135,5.848811,14.21921,0.2791621,47.16846,6.800112,LEFT_ACCELERATE
22.15687,8.422719,5.037534,5.012407,4.877414,12.96493,0.2791686,48.03484,6.902482,LEFT_ACCELERATE
22.46618,8.989726,5.613881,4.386448,4.166515,11.73842,0.279158,48.82675,7.000547,LEFT_ACCELERATE
21.7369,9.135649,6.07922,3.922737,3.473208,10.45864,0.2791657,49.60057,7.100964,ACCELERATE
20.86977,9.107585,6.417787,3.617903,2.962155,9.158522,0.279159,50.39161,7.203147,LEFT_ACCELERATE
22.30788,9.443144,6.769774,3.196288,2.580309,7.832804,0.2791689,51.08756,7.30381,LEFT_ACCELERATE
24.36183,9.878494,7.140241,2.71358,2.190176,6.452557,0.2791721,51.63537,7.403647,LEFT_ACCELERATE
24.50683,9.851192,7.399751,2.457884,1.86193,5.093716,0.2791663,52.1082,7.500258,ACCELERATE
24.30531,9.515782,7.521137,2.467309,1.689808,3.672371,0.279163,52.62136,7.601719,ACCELERATE
22.87652,9.094817,7.533005,2.756265,1.690549,2.275256,0.2791602,53.1447,7.701884,ACCELERATE
21.44178,8.608474,7.447371,3.395951,1.840873,0.8990108,0.279163,53.67197,7.80083,ACCELERATE
19.97963,8.058328,7.266104,4.556005,2.137016,-0.4901664,0.2791603,54.21191,7.900889,ACCELERATE
18.53554,7.491233,6.990789,5.915558,2.558824,-1.869392,0.2791589,54.753,8.000356,LEFT_ACCELERATE
