ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757055,3.105008,0.4250079,ACCELERATE
26.49532,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757227,3.105008,0.4465358,ACCELERATE
26.49004,6.520905,4.611069,6.489862,4.588933,15.98893,0.2757254,3.105008,0.4511298,ACCELERATE
26.4857,6.520902,4.611067,6.489865,4.588934,15.98893,0.275744,3.105015,0.5002379,ACCELERATE
26.48588,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757466,3.105027,0.6005447,ACCELERATE
26.48738,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757439,3.105027,0.7012401,ACCELERATE
26.4877,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757468,3.10506,0.8029684,ACCELERATE
26.48746,6.520876,4.611048,6.489891,4.588953,15.98895,0.2757468,3.105094,0.9035064,ACCELERATE
26.48749,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757425,3.105095,1.000964,ACCELERATE
26.48773,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757472,3.105119,1.100589,ACCELERATE
26.48734,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757451,3.105151,1.20126,ACCELERATE
26.48772,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757471,3.105174,1.3031,ACCELERATE
26.4873,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757471,3.105206,1.402249,ACCELERATE
26.4873,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757449,3.105225,1.502781,ACCELERATE
26.48756,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105225,1.602656,ACCELERATE
26.48777,6.520868,4.611042,6.489899,4.588959,15.98896,0.275748,3.105259,1.702727,ACCELERATE
26.48762,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757434,3.105278,1.803564,ACCELERATE
26.48762,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757439,3.105285,1.900813,ACCELERATE
26.4874,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757484,3.105332,2.003493,ACCELERATE
26.48725,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757433,3.105349,2.104435,ACCELERATE
26.48774,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757474,3.105381,2.202875,ACCELERATE
26.48752,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757429,3.105396,2.303139,ACCELERATE
26.48763,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105405,2.400525,ACCELERATE
26.48754,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757483,3.10545,2.500582,ACCELERATE
26.48756,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105461,2.604055,ACCELERATE
26.48763,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105468,2.70223,ACCELERATE
26.48777,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757478,3.105509,2.802057,ACCELERATE
26.48758,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.105512,2.903149,ACCELERATE
26.48768,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757463,3.105531,3.001872,ACCELERATE
26.25838,6.52089,4.611039,6.489878,4.588962,15.98896,0.2757277,3.146581,3.103814,ACCELERATE
25.90848,6.520947,4.611031,6.489821,4.588971,15.98897,0.2757058,3.324922,3.201834,ACCELERATE
25.73234,6.521017,4.611023,6.489751,4.588978,15.98898,0.2756983,3.649805,3.302749,ACCELERATE
22.50475,6.521212,4.61103,6.489556,4.588972,15.98897,0.2854708,4.103574,3.403377,ACCELERATE
25.07762,6.521392,4.611063,6.489377,4.588938,15.98894,0.2775794,4.652966,3.500091,ACCELERATE
24.41821,6.521529,4.611132,6.489241,4.58887,15.98887,0.2800679,5.361839,3.603053,ACCELERATE
25.14765,6.52167,4.611196,6.4891,4.588806,15.9888,0.2788066,6.151012,3.701964,ACCELERATE
24.62146,6.521883,4.611267,6.488887,4.588734,15.98873,0.2793779,7.048242,3.802166,ACCELERATE
24.80627,6.522072,4.611348,6.488699,4.588653,15.98865,0.2790633,8.030706,3.90195,ACCELERATE
24.64162,6.522322,4.611446,6.48845,4.588555,15.98855,0.2792158,9.098853,4.002375,ACCELERATE
24.67814,6.522583,4.611562,6.488191,4.588439,15.98843,0.2791381,10.23783,4.102772,ACCELERATE
24.61901,6.522877,4.611696,6.487897,4.588305,15.98831,0.2791787,11.41027,4.200794,RIGHT_ACCELERATE
24.56587,6.337978,4.593837,6.685571,4.609047,16.00965,0.279156,12.66914,4.301505,RIGHT_ACCELERATE
24.52689,5.938675,4.500374,7.19562,4.723246,16.11741,0.2791675,13.99217,4.403916,RIGHT_ACCELERATE
24.56309,5.761218,4.376705,7.407907,4.848693,16.23975,0.2791576,15.30747,4.50264,ACCELERATE
24.55652,5.608441,4.260029,7.584736,4.965263,16.35648,0.2791613,16.66513,4.601786,ACCELERATE
24.54229,5.42133,4.14168,7.82466,5.088011,16.47663,0.2791587,18.08542,4.703131,RIGHT_ACCELERATE
24.25942,4.966898,3.983711,8.655978,5.298853,16.66015,0.2791639,19.49265,4.802253,RIGHT_ACCELERATE
