ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757037,3.105008,0.4229608,NONE
26.49589,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757167,3.105008,0.4375662,NONE
26.49183,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757197,3.105009,0.4410302,NONE
26.48601,6.520902,4.611067,6.489864,4.588934,15.98893,0.2757438,3.105014,0.5007342,NONE
26.48595,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757469,3.105026,0.6030985,NONE
26.48764,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757435,3.105026,0.7013069,NONE
26.4878,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757482,3.105065,0.8009742,NONE
26.48728,6.520876,4.611048,6.489891,4.588953,15.98895,0.2757453,3.105096,0.9017213,NONE
26.48728,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757428,3.10511,1.002496,NONE
26.48775,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757462,3.105134,1.101409,NONE
26.48786,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757465,3.105166,1.200896,NONE
26.48735,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757428,3.105173,1.300916,NONE
26.48783,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757478,3.1052,1.403071,NONE
26.48717,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757449,3.105231,1.502708,NONE
26.48756,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.105238,1.602729,NONE
26.48773,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757469,3.105262,1.70097,NONE
26.48746,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757479,3.105306,1.80261,NONE
26.48724,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.105324,1.901701,NONE
26.48756,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.105324,2.001068,NONE
26.48781,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757469,3.10536,2.106618,NONE
26.48753,6.520868,4.611042,6.489899,4.588959,15.98896,0.275743,3.105372,2.202248,ACCELERATE
26.48771,6.520868,4.611042,6.489899,4.588959,15.98896,0.275747,3.105393,2.302886,ACCELERATE
26.48746,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757474,3.105433,2.402362,ACCELERATE
26.48726,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757446,3.105449,2.502643,ACCELERATE
26.48757,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.105449,2.602906,ACCELERATE
26.48787,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757481,3.105493,2.700829,ACCELERATE
26.48727,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757457,3.105521,2.803794,ACCELERATE
26.48731,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757423,3.105529,2.900802,ACCELERATE
26.48765,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757453,3.105544,3.00433,ACCELERATE
26.26254,6.520889,4.611039,6.489878,4.588962,15.98896,0.2757278,3.145056,3.102533,ACCELERATE
25.91379,6.520944,4.61103,6.489824,4.588972,15.98897,0.2757058,3.321057,3.200361,ACCELERATE
25.73516,6.521015,4.611023,6.489753,4.588978,15.98898,0.2756996,3.640983,3.300535,ACCELERATE
22.8329,6.521196,4.611029,6.489572,4.588973,15.98897,0.2866617,4.091611,3.401064,ACCELERATE
25.25921,6.521391,4.611063,6.489378,4.588938,15.98894,0.2777952,4.659773,3.501141,ACCELERATE
