ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,ACCELERATE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757123,3.105008,0.4325571,ACCELERATE
26.49326,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757206,3.105008,0.4429746,ACCELERATE
26.49048,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757339,3.105008,0.4694275,ACCELERATE
26.48576,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757434,3.105008,0.5088984,ACCELERATE
26.48653,6.520895,4.611062,6.489871,4.588939,15.98894,0.275746,3.105011,0.6054311,ACCELERATE
26.48748,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757441,3.105011,0.7076306,ACCELERATE
26.48769,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757451,3.105023,0.804244,ACCELERATE
26.48766,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757458,3.105049,0.901633,ACCELERATE
26.48772,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757455,3.105076,1.004516,ACCELERATE
26.48761,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757447,3.105096,1.104885,ACCELERATE
26.48765,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757455,3.105123,1.202864,ACCELERATE
26.48769,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105144,1.301255,ACCELERATE
26.48754,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.10515,1.403939,ACCELERATE
26.48766,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757457,3.105175,1.501924,ACCELERATE
26.48773,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757453,3.105202,1.600995,ACCELERATE
26.48762,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757433,3.105218,1.701537,ACCELERATE
26.48764,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757457,3.105234,1.804587,ACCELERATE
26.48768,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757447,3.105258,1.903564,ACCELERATE
26.48774,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757456,3.105285,2.001923,ACCELERATE
26.4875,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757427,3.105288,2.101941,ACCELERATE
26.48767,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757455,3.105307,2.201444,ACCELERATE
26.48768,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757459,3.105335,2.302188,ACCELERATE
26.48755,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105352,2.404341,ACCELERATE
26.48771,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757452,3.105377,2.501631,ACCELERATE
26.48775,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.1054,2.605488,ACCELERATE
26.48752,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757433,3.105405,2.703704,ACCELERATE
26.48767,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757457,3.105431,2.805357,ACCELERATE
26.48772,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757451,3.105454,2.902131,ACCELERATE
26.48775,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105477,3.004753,ACCELERATE
26.26709,6.52089,4.61104,6.489877,4.588961,15.98896,0.2757263,3.144587,3.102212,ACCELERATE
25.91205,6.520944,4.61103,6.489823,4.588972,15.98897,0.2757061,3.323771,3.201424,ACCELERATE
25.73511,6.521015,4.611023,6.489753,4.588978,15.98898,0.2756988,3.644241,3.301375,ACCELERATE
22.63641,6.521205,4.611029,6.489563,4.588973,15.98897,0.2851664,4.106542,3.403963,ACCELERATE
25.19956,6.521391,4.611063,6.489378,4.588938,15.98893,0.2779302,4.664036,3.501817,ACCELERATE
24.41977,6.521529,4.611132,6.48924,4.58887,15.98887,0.2799357,5.37205,3.60441,ACCELERATE
25.14041,6.52167,4.611196,6.4891,4.588806,15.9888,0.2788301,6.155284,3.702473,ACCELERATE
24.62793,6.521883,4.611267,6.488888,4.588734,15.98873,0.2793814,7.046561,3.801996,ACCELERATE
24.80088,6.522071,4.611347,6.488701,4.588654,15.98865,0.2790643,8.030304,3.901917,ACCELERATE
24.64951,6.522317,4.611444,6.488455,4.588557,15.98855,0.2792208,9.089884,4.001569,ACCELERATE
24.67056,6.522574,4.611558,6.488198,4.588443,15.98844,0.2791314,10.21272,4.100635,ACCELERATE
24.62029,6.522873,4.611694,6.4879,4.588307,15.9883,0.2791804,11.40208,4.200134,ACCELERATE
24.61038,6.523208,4.611856,6.487566,4.588145,15.98814,0.2791526,12.66218,4.300903,ACCELERATE
24.58288,6.523591,4.612048,6.487184,4.587953,15.98794,0.279164,13.99553,4.40352,ACCELERATE
24.57283,6.515627,4.611792,6.495127,4.588213,15.98848,0.2791576,15.31726,4.502051,RIGHT_ACCELERATE
24.46742,6.201596,4.574305,6.849193,4.634248,16.03459,0.2791632,16.70618,4.603035,RIGHT_ACCELERATE
24.45975,5.70614,4.438284,7.554296,4.80759,16.19265,0.2791661,18.11293,4.703884,RIGHT_ACCELERATE
24.5206,5.448709,4.25857,7.89124,4.992308,16.37225,0.279161,19.50411,4.801928,ACCELERATE
24.52919,5.228112,4.085509,8.162929,5.165201,16.54454,0.2791589,20.93152,4.900777,ACCELERATE
23.73501,5.011637,3.915726,8.429338,5.334816,16.71286,0.2791574,22.39181,5.000413,ACCELERATE
22.19372,4.793983,3.745251,8.697321,5.505173,16.88387,0.279159,23.92308,5.103907,ACCELERATE
20.67468,4.583162,3.580284,8.956998,5.670062,17.04652,0.2791596,25.41073,5.204378,ACCELERATE
19.21894,4.383427,3.424077,9.203085,5.826213,17.2014,0.2791605,26.84737,5.301386,ACCELERATE
12.94868,4.173565,3.264412,9.472792,5.987273,17.36138,0.2992981,28.3112,5.40055,ACCELERATE
8.842744,3.97792,3.105059,9.705503,6.144465,17.51879,0.3099232,29.80164,5.501046,ACCELERATE
13.66477,3.78342,2.956758,10.11262,6.294025,17.66639,0.2962352,31.28058,5.600893,ACCELERATE
13.24736,3.582905,2.797171,10.87136,6.452521,17.82513,0.2881294,32.81401,5.704521,ACCELERATE
11.76051,3.385127,2.642483,12.44333,6.607097,17.97839,0.2830328,34.28768,5.803929,ACCELERATE
10.31016,3.173747,2.491381,29.39361,6.758063,18.12822,0.2801524,35.72733,5.901073,ACCELERATE
8.793624,2.897147,2.333391,31.00395,6.93496,18.28609,0.2794022,37.24301,6.003366,ACCELERATE
7.297466,2.554904,2.141453,29.19823,7.212833,18.44504,0.2792145,38.7723,6.106583,LEFT_ACCELERATE
6.247532,2.220714,1.893457,27.88585,7.515738,18.56459,0.2791772,40.19152,6.202232,LEFT_ACCELERATE
6.087589,2.012078,1.670936,28.43332,7.679393,18.56333,0.2791775,41.66854,6.301572,LEFT_ACCELERATE
6.983722,2.010873,1.572458,30.91631,7.67142,18.35703,0.2791976,43.11997,6.400305,LEFT_ACCELERATE
9.394516,2.330488,1.654894,37.86877,7.544967,17.87292,0.2792163,44.55471,6.502429,LEFT_ACCELERATE
12.65646,3.023793,1.956568,11.30253,7.371173,17.14671,0.2792183,45.82417,6.601178,LEFT_ACCELERATE
16.36863,4.202933,2.477153,8.728185,7.130215,16.17531,0.2792161,46.95584,6.702004,LEFT_ACCELERATE
19.19708,5.558053,3.161204,7.337198,6.71172,15.03899,0.2791986,47.91373,6.80236,LEFT_ACCELERATE
20.43385,6.65397,3.85616,6.438602,6.039485,13.78497,0.2791807,48.77544,6.904676,LEFT_ACCELERATE
19.87397,7.102746,4.401756,5.95744,5.284221,12.58405,0.2791688,49.56339,7.001139,ACCELERATE
18.6048,7.191551,4.794623,5.765988,4.647111,11.3215,0.2791619,50.42821,7.103902,LEFT_ACCELERATE
18.70394,7.485315,5.148169,5.416297,4.230695,10.08042,0.2791604,51.22342,7.202929,LEFT_ACCELERATE
18.65022,7.658571,5.448909,5.164685,3.857032,8.812779,0.2791646,51.93515,7.30056,LEFT_ACCELERATE
17.71492,7.535227,5.639105,5.288603,3.587264,7.491657,0.2791612,52.66386,7.401863,LEFT_ACCELERATE
18.67744,7.655907,5.798703,5.120458,3.422926,6.154153,0.2791669,53.31118,7.501739,LEFT_ACCELERATE
23.39737,8.147301,6.028786,4.528319,3.226581,4.769848,0.2791888,53.78368,7.600199,LEFT_ACCELERATE
24.16235,6.262365,5.421802,3.88359,2.943277,3.29445,0.2791873,54.0599,7.701236,LEFT_ACCELERATE
24.4003,4.683638,3.831939,3.491273,2.63262,1.799975,0.2791753,54.20929,7.802144,LEFT_ACCELERATE
24.53089,4.446776,3.606641,3.406593,2.398812,0.3181551,0.2791662,54.34575,7.90207,ACCELERATE
24.55852,4.462973,3.621115,3.577621,2.315444,-1.186453,0.2791621,54.51344,8.003719,ACCELERATE
24.56682,4.473566,3.6308,3.882283,2.373448,-2.67831,0.2791609,54.69846,8.104649,ACCELERATE
24.56915,4.479393,3.636179,4.212194,2.537663,-4.160067,0.2791606,54.89386,8.204988,ACCELERATE
24.56949,4.482705,3.639258,4.54581,2.738256,-5.588986,0.2791611,55.08941,8.301815,ACCELERATE
24.57099,4.485019,3.641382,4.898072,2.95018,-7.062823,0.2791606,55.29591,8.401728,ACCELERATE
24.57032,4.486071,3.642377,5.249642,3.16177,-8.524579,0.2791609,55.50393,8.500854,ACCELERATE
24.57136,4.487,3.643222,-1,-1,-10.05974,0.2791598,55.72467,8.604976,ACCELERATE
23.81678,4.48729,3.643491,-1,-1,-11.52702,0.2791599,55.93709,8.704511,ACCELERATE
22.38205,4.487353,3.643558,-1,-1,-12.93944,0.27916,56.14244,8.80033,ACCELERATE
20.87598,4.487367,3.643571,-1,-1,-14.42832,0.2791601,56.35955,8.901342,ACCELERATE
19.35459,4.487066,3.643294,-1,-1,-15.94396,0.2791604,56.58101,9.004175,ACCELERATE
17.90238,4.486797,3.643043,-1,-1,-17.37265,0.2791609,56.79002,9.101113,ACCELERATE
16.38642,4.48657,3.642823,-1,-1,-18.87378,0.2791593,57.00982,9.202966,ACCELERATE
14.90013,4.48615,3.642438,-1,-1,-20.34174,0.2791603,57.22487,9.302568,ACCELERATE
13.40632,4.48574,3.642051,-1,-1,-21.83052,0.2791603,57.44303,9.403582,ACCELERATE
11.93115,4.485265,3.641609,-1,-1,-23.27735,0.2791597,57.65509,9.501754,ACCELERATE
10.45023,4.47018,3.641059,-1,-1,-24.74969,0.2791605,57.8709,9.601655,ACCELERATE
8.955058,3.996843,3.551568,71.7139,-1,-26.22257,0.2791589,58.0868,9.701595,ACCELERATE
7.441152,3.457989,3.200446,71.18325,-1,-27.71801,0.2791598,58.30599,9.803067,ACCELERATE
6.059009,2.895686,2.774723,67.82913,-1,-29.20049,0.279159,58.5147,9.903582,LEFT_ACCELERATE
5.248436,2.399243,1.823236,-1,-1,-30.63422,0.2791661,58.63147,10.00028,LEFT_ACCELERATE
4.981355,1.678565,1.248081,-1,-1,-32.14179,0.2791887,58.56837,10.10185,LEFT_ACCELERATE
5.568381,6.045593,5.199133,1.920196,1.617944,-33.62832,0.2792125,58.24317,10.20445,LEFT_ACCELERATE
7.128981,9.848704,7.661011,2.044672,1.569409,-34.99636,0.2792172,57.64528,10.30522,LEFT_ACCELERATE
9.642709,13.10784,7.488837,2.46202,1.735528,-36.17442,0.2792194,56.83768,10.40174,LEFT_ACCELERATE
13.14513,10.81839,7.271421,3.277151,2.099523,-37.24609,0.2792206,55.75384,10.5049,LEFT_ACCELERATE
16.98321,8.46752,7.016953,4.46436,2.64563,-38.03363,0.2792177,54.59047,10.60006,LEFT_ACCELERATE
20.7649,6.996071,6.569329,5.97343,3.389237,-38.67138,0.2792012,53.20547,10.70327,LEFT_ACCELERATE
23.89296,6.074419,5.888191,7.150229,4.106572,-39.13184,0.2791837,51.84329,10.80014,LEFT_ACCELERATE
24.50508,5.446153,5.031852,7.754161,4.737491,-39.57313,0.2791696,50.39179,10.90203,ACCELERATE
24.54519,5.064949,4.360252,7.992509,5.182891,-40.01649,0.2791622,48.99356,11.00053,LEFT_ACCELERATE
24.42823,4.482694,3.837984,8.566142,5.658359,-40.40131,0.2791623,47.52267,11.10271,LEFT_ACCELERATE
24.50956,4.044058,3.340802,8.878934,6.057726,-40.68489,0.2791672,46.08662,11.20101,LEFT_ACCELERATE
24.55818,3.891843,2.951415,8.757403,6.319626,-40.9889,0.2791634,44.5753,11.30452,ACCELERATE
24.56455,3.966142,2.752963,8.520137,6.458939,-41.29271,0.2791615,43.16536,11.40136,ACCELERATE
24.56874,4.273488,2.698778,8.197463,6.505766,-41.61459,0.2791607,41.73084,11.50006,ACCELERATE
24.5692,4.860784,2.778778,7.811422,6.452103,-41.94959,0.2791612,40.27582,11.6003,ACCELERATE
24.57046,5.514864,2.989996,7.411777,6.313302,-42.29155,0.2791598,38.81498,11.70103,ACCELERATE
23.50775,6.11448,3.303945,7.035902,6.091115,-42.63008,0.2788939,37.36727,11.80081,LEFT_ACCELERATE
32.99523,6.065549,3.534111,6.983618,5.8073,-42.89072,0.2889273,35.91293,11.90077,LEFT_ACCELERATE
29.33625,6.272806,3.732199,6.814607,5.582749,-43.09525,0.2810819,34.44026,12.00061,ACCELERATE
25.14216,6.645742,3.954433,6.543621,5.360409,-43.31692,0.2799106,32.90257,12.10495,ACCELERATE
24.88585,7.021668,4.176917,6.271142,5.138276,-43.53492,0.2791938,31.43937,12.20424,ACCELERATE
24.5752,7.390691,4.395923,6.003515,4.91941,-43.75364,0.2792682,30.00261,12.30182,LEFT_ACCELERATE
24.56644,7.449327,4.585364,5.874061,4.691452,-43.95413,0.2791336,28.51481,12.40263,LEFT_ACCELERATE
24.54141,7.524291,4.722902,5.765792,4.534945,-44.10002,0.2791817,27.04265,12.50196,ACCELERATE
24.57437,7.766624,4.875405,5.572164,4.382369,-44.25234,0.279152,25.545,12.60302,ACCELERATE
