ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757058,3.105008,0.4253037,ACCELERATE
26.49524,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757233,3.105008,0.4476112,ACCELERATE
26.48972,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757259,3.105008,0.4520158,ACCELERATE
26.48547,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757424,3.105007,0.5005103,ACCELERATE
26.48587,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757474,3.105033,0.6007873,ACCELERATE
26.48763,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757435,3.105034,0.7008047,ACCELERATE
26.4878,6.520884,4.611053,6.489883,4.588948,15.98895,0.2757484,3.105073,0.8006817,ACCELERATE
26.48735,6.520876,4.611048,6.489891,4.588953,15.98895,0.2757436,3.105099,0.9022321,ACCELERATE
26.48765,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757441,3.105108,1.003046,ACCELERATE
26.48783,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757475,3.105145,1.101035,ACCELERATE
26.48754,6.520868,4.611042,6.489899,4.588959,15.98896,0.275743,3.105161,1.200155,ACCELERATE
26.48754,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105167,1.303492,ACCELERATE
26.48787,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757484,3.105209,1.403102,ACCELERATE
26.4874,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757446,3.105233,1.50074,ACCELERATE
26.48771,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757468,3.105261,1.602525,ACCELERATE
26.48734,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757472,3.105295,1.702667,ACCELERATE
26.48741,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.10531,1.803142,ACCELERATE
26.48745,6.520868,4.611042,6.489899,4.588959,15.98896,0.275746,3.105348,1.902819,ACCELERATE
26.48775,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757463,3.105368,2.003147,ACCELERATE
26.48757,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757439,3.105392,2.102958,ACCELERATE
26.48756,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105392,2.200623,ACCELERATE
26.4878,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757485,3.105441,2.302891,ACCELERATE
26.48721,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757445,3.105458,2.401048,ACCELERATE
26.48761,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757433,3.105469,2.5015,ACCELERATE
26.48767,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757462,3.105485,2.600791,ACCELERATE
26.48722,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757445,3.105516,2.70292,ACCELERATE
26.48758,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.105525,2.800538,ACCELERATE
26.48774,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757474,3.105551,2.902749,ACCELERATE
26.48738,6.520868,4.611042,6.489899,4.588959,15.98896,0.275748,3.105593,3.00293,ACCELERATE
26.26636,6.520888,4.611039,6.489878,4.588962,15.98896,0.2757269,3.144218,3.101801,ACCELERATE
25.90391,6.520946,4.61103,6.48982,4.588972,15.98897,0.2757055,3.329998,3.203736,ACCELERATE
25.73339,6.521016,4.611023,6.489751,4.588978,15.98898,0.275699,3.645203,3.301583,ACCELERATE
22.60222,6.521208,4.61103,6.489561,4.588972,15.98897,0.2854376,4.10395,3.403438,ACCELERATE
25.65605,6.521391,4.611064,6.489378,4.588937,15.98893,0.2782852,4.675517,3.503577,ACCELERATE
24.49847,6.521529,4.611131,6.489241,4.588871,15.98887,0.2801259,5.357275,3.602444,ACCELERATE
25.13616,6.52167,4.611196,6.4891,4.588806,15.9888,0.2788159,6.152692,3.702153,ACCELERATE
24.64642,6.521881,4.611267,6.48889,4.588734,15.98873,0.2794044,7.036844,3.800958,ACCELERATE
24.81673,6.522073,4.611349,6.488698,4.588652,15.98865,0.2790721,8.037617,3.902613,ACCELERATE
24.64194,6.522321,4.611446,6.488451,4.588555,15.98855,0.2792166,9.097915,4.002283,ACCELERATE
24.67364,6.522577,4.611559,6.488196,4.588442,15.98844,0.2791337,10.22104,4.101332,ACCELERATE
24.6149,6.522883,4.611699,6.48789,4.588302,15.9883,0.2791758,11.42968,4.202366,ACCELERATE
24.6113,6.523216,4.61186,6.487558,4.588141,15.98813,0.2791533,12.67423,4.301831,ACCELERATE
24.58422,6.523582,4.612043,6.487194,4.587958,15.98795,0.2791656,13.9555,4.400482,ACCELERATE
24.57302,6.523982,4.612251,6.486794,4.58775,15.98774,0.2791572,15.29128,4.500132,ACCELERATE
24.53237,6.408632,4.602154,6.606798,4.598963,15.99979,0.279162,16.67897,4.600924,RIGHT_ACCELERATE
24.36661,5.874036,4.515801,7.311472,4.719119,16.10994,0.2791688,18.0692,4.700262,RIGHT_ACCELERATE
22.66573,5.177936,4.290917,8.614721,5.044097,16.38252,0.279174,19.50176,4.802647,RIGHT_ACCELERATE
19.65397,4.717345,3.983096,9.455962,5.388595,16.70198,0.2791638,20.87447,4.900035,ACCELERATE
18.05778,4.331529,3.656907,10.02621,5.71454,17.02258,0.2791594,22.32033,5.000881,ACCELERATE
16.46523,3.951267,3.335019,10.58603,6.035895,17.33717,0.2791599,23.80664,5.103113,ACCELERATE
14.96479,3.598061,3.036402,11.10646,6.334171,17.62946,0.2791595,25.2298,5.200655,ACCELERATE
13.71891,3.258205,2.734478,11.52233,6.624815,17.92155,0.279159,26.70124,5.301374,LEFT_ACCELERATE
13.73116,3.040698,2.478582,11.40968,6.828166,18.15882,0.2791613,28.20122,5.40336,LEFT_ACCELERATE
12.31407,2.776244,2.260942,11.94934,7.044343,18.37225,0.2791604,29.66612,5.502746,ACCELERATE
10.92707,2.521476,2.053468,12.89235,7.251822,18.58578,0.2791607,31.11207,5.600873,ACCELERATE
9.401214,2.239955,1.824238,15.45437,7.481085,18.80408,0.2791598,32.57685,5.700298,ACCELERATE
7.918488,1.965427,1.600675,30.16957,7.704663,19.02514,0.2791593,34.05099,5.800371,ACCELERATE
6.435143,1.690169,1.376502,30.16994,7.928838,19.24706,0.2791617,35.52489,5.900436,ACCELERATE
