ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,ACCELERATE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757119,3.105008,0.4321772,ACCELERATE
26.49337,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757256,3.105008,0.4514827,ACCELERATE
26.48916,6.520905,4.611069,6.489862,4.588933,15.98893,0.2757285,3.105008,0.45656,ACCELERATE
26.48571,6.520902,4.611067,6.489865,4.588934,15.98893,0.275743,3.105008,0.5030345,ACCELERATE
26.48579,6.520897,4.611063,6.48987,4.588938,15.98894,0.2757472,3.105022,0.6007223,ACCELERATE
26.48765,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757459,3.105031,0.7030692,ACCELERATE
26.4879,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757488,3.105072,0.8033133,ACCELERATE
26.48724,6.520876,4.611048,6.489891,4.588953,15.98895,0.2757446,3.105096,0.9017787,ACCELERATE
26.48754,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757417,3.105102,1.001353,ACCELERATE
26.48779,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757468,3.105131,1.101938,ACCELERATE
26.48746,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757473,3.105171,1.202232,ACCELERATE
26.48729,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105188,1.300314,ACCELERATE
26.48757,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105188,1.402262,ACCELERATE
26.48775,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757476,3.105227,1.503154,ACCELERATE
26.48756,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.105248,1.601991,ACCELERATE
26.48751,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757431,3.105254,1.700738,ACCELERATE
26.48777,6.520868,4.611042,6.489899,4.588959,15.98896,0.275748,3.105297,1.802578,ACCELERATE
26.48767,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757445,3.10532,1.903391,ACCELERATE
26.48756,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.10532,2.002542,ACCELERATE
26.48778,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757475,3.10536,2.105569,ACCELERATE
26.48723,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757454,3.105392,2.200128,ACCELERATE
26.48729,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757445,3.105421,2.303364,ACCELERATE
26.48774,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757473,3.105451,2.402903,ACCELERATE
26.48753,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757429,3.105466,2.501882,ACCELERATE
26.48764,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105475,2.600379,ACCELERATE
26.48788,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757485,3.105524,2.704215,ACCELERATE
26.48715,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757431,3.105541,2.802235,ACCELERATE
26.48749,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105549,2.901215,ACCELERATE
26.48785,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757482,3.105582,3.002626,ACCELERATE
26.26816,6.520888,4.611039,6.489879,4.588962,15.98896,0.2757291,3.144698,3.102196,ACCELERATE
25.91191,6.520944,4.61103,6.489823,4.588972,15.98897,0.2757059,3.321152,3.200379,ACCELERATE
25.73288,6.521016,4.611023,6.48975,4.588978,15.98898,0.2756986,3.651269,3.303098,ACCELERATE
22.99936,6.521189,4.611029,6.489578,4.588973,15.98897,0.2871617,4.08664,3.4001,ACCELERATE
25.08329,6.521392,4.611063,6.489376,4.588938,15.98894,0.2775696,4.652608,3.500026,ACCELERATE
24.43179,6.521531,4.611133,6.489239,4.588869,15.98887,0.2800915,5.360011,3.602803,ACCELERATE
25.09534,6.521671,4.611195,6.489099,4.588807,15.9888,0.2787741,6.14498,3.701249,ACCELERATE
24.65704,6.521878,4.611266,6.488892,4.588735,15.98873,0.2794244,7.029458,3.80018,ACCELERATE
24.81198,6.522073,4.611349,6.488698,4.588652,15.98865,0.2790772,8.0413,3.90297,ACCELERATE
24.64018,6.522322,4.611446,6.48845,4.588555,15.98855,0.2792144,9.1006,4.002525,ACCELERATE
24.67533,6.52258,4.611561,6.488193,4.58844,15.98843,0.2791351,10.22439,4.101617,ACCELERATE
24.61843,6.522878,4.611696,6.487896,4.588305,15.9883,0.2791793,11.40363,4.200246,ACCELERATE
24.61085,6.523216,4.61186,6.487558,4.588141,15.98813,0.2791534,12.67299,4.301732,ACCELERATE
24.58382,6.523583,4.612044,6.487192,4.587957,15.98795,0.2791656,13.96129,4.400916,ACCELERATE
24.56533,6.477803,4.60904,6.533565,4.59114,15.99154,0.2791564,15.2897,4.500015,RIGHT_ACCELERATE
24.41328,6.038648,4.547523,7.066384,4.671893,16.06837,0.2791694,16.68426,4.601656,RIGHT_ACCELERATE
24.42045,5.441944,4.367445,8.037114,4.915988,16.28069,0.2791686,18.08802,4.703038,RIGHT_ACCELERATE
23.79959,5.081245,4.121934,8.585673,5.177229,16.5306,0.2791623,19.48449,4.802407,ACCELERATE
22.28855,4.783629,3.879839,8.984637,5.41906,16.76986,0.2791602,20.90563,4.901667,ACCELERATE
20.7817,4.494357,3.64448,9.371783,5.654108,17.00253,0.2791573,22.35289,5.00118,ACCELERATE
19.26223,4.208467,3.412179,9.754658,5.886196,17.23195,0.2791591,23.82423,5.101254,ACCELERATE
17.73932,3.925804,3.182702,10.13344,6.11553,17.4586,0.2791585,25.30801,5.202026,ACCELERATE
16.22065,3.646492,2.956067,10.50789,6.342065,17.68269,0.2791618,26.79571,5.303029,ACCELERATE
14.75561,3.37867,2.738828,10.86704,6.559234,17.8981,0.2791614,28.23912,5.401005,ACCELERATE
13.24866,3.104314,2.516336,11.35935,6.78167,18.11766,0.2791595,29.71972,5.501492,ACCELERATE
11.76143,2.834309,2.297405,12.24469,7.000556,18.33457,0.2791609,31.18869,5.601179,ACCELERATE
10.23561,2.557833,2.073251,14.19292,7.224673,18.55565,0.2791606,32.69047,5.703088,ACCELERATE
8.759813,2.29078,1.856752,30.3166,7.44114,18.7702,0.2791592,34.15077,5.802178,ACCELERATE
7.271738,2.021759,1.638671,30.31521,7.659192,18.98605,0.2791591,35.62203,5.902009,ACCELERATE
5.79954,1.727766,1.42307,30.06466,7.910573,19.19927,0.2791603,37.07682,6.000719,ACCELERATE
4.373974,1.377135,1.174806,27.98033,8.254786,19.41332,0.2791606,38.56348,6.101558,LEFT_ACCELERATE
3.617397,1.077507,0.9104481,27.54807,8.515013,19.55452,0.2791621,40.02174,6.200013,LEFT_ACCELERATE
3.645339,0.9088053,0.725283,29.06032,8.582546,19.52743,0.2791878,41.5257,6.301244,LEFT_ACCELERATE
5.244539,0.9589263,0.7084984,32.82305,8.494773,19.26075,0.2792081,42.98229,6.401049,LEFT_ACCELERATE
8.847018,1.369244,0.9050222,41.7647,8.346618,18.70496,0.2792168,44.39125,6.503252,LEFT_ACCELERATE
13.18158,2.2011,1.300267,11.14349,8.178664,17.92179,0.2792184,45.61795,6.601585,LEFT_ACCELERATE
17.64938,3.610789,1.926841,8.871501,7.987822,16.91645,0.2792207,46.68441,6.700737,LEFT_ACCELERATE
21.73209,5.58737,2.786072,7.346553,7.65989,15.70563,0.2792077,47.57768,6.80255,LEFT_ACCELERATE
24.18718,7.40157,3.731981,6.249416,6.96633,14.41082,0.2791899,48.29374,6.902361,LEFT_ACCELERATE
