ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,ACCELERATE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757047,3.105008,0.4241575,ACCELERATE
26.49556,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757213,3.105008,0.4440017,ACCELERATE
26.49024,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757238,3.105008,0.4484651,ACCELERATE
26.48586,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757446,3.105014,0.5024232,ACCELERATE
26.48591,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757466,3.10502,0.6016418,ACCELERATE
26.48762,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757446,3.105021,0.7009691,ACCELERATE
26.48748,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757481,3.105063,0.8026267,ACCELERATE
26.4877,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757435,3.105071,0.9002792,ACCELERATE
26.48778,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757482,3.105108,1.003467,ACCELERATE
26.48744,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757428,3.105118,1.100262,ACCELERATE
26.48771,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757453,3.105132,1.20135,ACCELERATE
26.48769,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757473,3.105174,1.301555,ACCELERATE
26.48729,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757432,3.105181,1.402624,ACCELERATE
26.48763,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757455,3.105194,1.503146,ACCELERATE
26.48777,6.520868,4.611042,6.489899,4.588959,15.98896,0.275748,3.105234,1.602226,ACCELERATE
26.48733,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105237,1.703459,ACCELERATE
26.48769,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757464,3.105259,1.801948,ACCELERATE
26.48749,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757476,3.105299,1.901599,ACCELERATE
26.48748,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.105298,2.001006,ACCELERATE
26.48776,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757461,3.105319,2.107473,ACCELERATE
26.48777,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757481,3.105356,2.200906,ACCELERATE
26.48727,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757427,3.10537,2.301499,ACCELERATE
26.4877,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757462,3.105401,2.401571,ACCELERATE
26.48759,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757429,3.105414,2.502147,ACCELERATE
26.48764,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757456,3.105429,2.602655,ACCELERATE
26.48773,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757474,3.105468,2.703298,ACCELERATE
26.48714,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757452,3.105488,2.802427,ACCELERATE
26.48757,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.105487,2.900607,ACCELERATE
26.48792,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757494,3.105539,3.002669,ACCELERATE
26.27416,6.520887,4.611039,6.48988,4.588962,15.98896,0.2757272,3.142719,3.100593,ACCELERATE
25.91101,6.520944,4.61103,6.489823,4.588972,15.98897,0.2757053,3.322504,3.200911,ACCELERATE
25.73322,6.521016,4.611023,6.489751,4.588978,15.98898,0.2756981,3.646033,3.301801,ACCELERATE
22.4713,6.521212,4.611029,6.489556,4.588973,15.98897,0.285018,4.108122,3.40425,ACCELERATE
25.17237,6.521393,4.611064,6.489376,4.588937,15.98894,0.2777337,4.657805,3.500838,ACCELERATE
24.49448,6.521531,4.611132,6.489239,4.58887,15.98887,0.2801997,5.351434,3.601679,ACCELERATE
