ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,ACCELERATE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757171,3.105008,0.4380025,ACCELERATE
26.49178,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757287,3.105008,0.4571563,ACCELERATE
26.4884,6.520905,4.611069,6.489862,4.588933,15.98893,0.2757313,3.105008,0.462024,ACCELERATE
26.48626,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757434,3.105012,0.5007733,ACCELERATE
26.48617,6.520895,4.611062,6.489871,4.588939,15.98894,0.2757463,3.105012,0.6048039,ACCELERATE
26.48776,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757478,3.10503,0.7011921,ACCELERATE
26.48687,6.520883,4.611053,6.489884,4.588949,15.98895,0.2757484,3.105072,0.8027142,ACCELERATE
26.48772,6.520876,4.611048,6.489892,4.588953,15.98895,0.275747,3.105098,0.9012453,ACCELERATE
26.48697,6.520871,4.611044,6.489897,4.588957,15.98896,0.2757443,3.105125,1.000392,ACCELERATE
26.48767,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105132,1.100094,ACCELERATE
26.48772,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757468,3.105172,1.20256,ACCELERATE
26.48757,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.105177,1.302089,ACCELERATE
26.48779,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757483,3.105207,1.401517,ACCELERATE
26.48759,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105231,1.500193,ACCELERATE
26.48756,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105231,1.603586,ACCELERATE
26.48771,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757469,3.105263,1.705087,ACCELERATE
26.48735,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757462,3.105293,1.801352,ACCELERATE
