ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2756991,3.105008,0.4185565,NONE
26.49733,6.520907,4.611071,6.489859,4.588931,15.98893,0.2757134,3.105008,0.433689,NONE
26.49304,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757175,3.105007,0.4381505,NONE
26.48578,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757427,3.105006,0.500195,NONE
26.48586,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757471,3.105018,0.6014992,NONE
26.48737,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757438,3.105018,0.7013355,NONE
26.48781,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757488,3.105061,0.802529,NONE
26.48726,6.520876,4.611048,6.489891,4.588953,15.98895,0.2757444,3.10508,0.901464,NONE
26.48772,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757467,3.105105,1.001874,NONE
26.48749,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757466,3.105143,1.103071,NONE
26.48731,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.105164,1.20137,NONE
26.48756,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105171,1.30085,NONE
26.48771,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757468,3.105199,1.401544,ACCELERATE
26.48746,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757477,3.105243,1.503631,ACCELERATE
26.48729,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.10526,1.60021,ACCELERATE
26.48773,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757471,3.105289,1.700472,ACCELERATE
26.48717,6.520868,4.611042,6.489899,4.588959,15.98896,0.275746,3.105325,1.80209,ACCELERATE
26.48731,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757453,3.105343,1.902127,ACCELERATE
26.48758,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757448,3.105353,2.001884,ACCELERATE
26.48782,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757462,3.105389,2.100499,ACCELERATE
26.48757,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.105389,2.200673,ACCELERATE
26.48779,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757469,3.105417,2.302873,ACCELERATE
26.48729,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757453,3.105451,2.400723,ACCELERATE
26.48748,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.105459,2.501536,ACCELERATE
26.48773,6.520868,4.611042,6.489899,4.588959,15.98896,0.275747,3.105484,2.602167,ACCELERATE
26.48746,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757452,3.105516,2.700377,ACCELERATE
26.48755,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.105515,2.801651,ACCELERATE
26.48773,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757473,3.105546,2.901989,ACCELERATE
26.48744,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757479,3.105589,3.003829,ACCELERATE
26.26949,6.520888,4.611039,6.489879,4.588962,15.98896,0.2757276,3.143513,3.101215,ACCELERATE
25.90558,6.520946,4.61103,6.489821,4.588972,15.98897,0.2757052,3.328563,3.203193,ACCELERATE
25.73108,6.521018,4.611023,6.489749,4.588978,15.98898,0.2756986,3.654353,3.303872,ACCELERATE
22.64481,6.521204,4.611029,6.489563,4.588973,15.98897,0.286099,4.09729,3.402155,ACCELERATE
25.20571,6.521391,4.611063,6.489377,4.588938,15.98894,0.2777303,4.657741,3.500822,ACCELERATE
24.45787,6.521529,4.611131,6.489242,4.588871,15.98887,0.2801401,5.356109,3.602291,ACCELERATE
25.05373,6.496275,4.609853,6.514641,4.590206,15.99042,0.2787175,6.134338,3.700007,RIGHT_ACCELERATE
24.53476,6.142972,4.572421,6.927094,4.640321,16.03747,0.2794009,7.036931,3.801301,RIGHT_ACCELERATE
24.68908,5.632969,4.457018,7.717593,4.807872,16.18069,0.2790501,7.993841,3.900316,RIGHT_ACCELERATE
24.63149,5.344548,4.282616,8.155652,4.998661,16.36135,0.2792256,9.043818,4.001224,ACCELERATE
24.67125,5.130366,4.109973,8.434045,5.170965,16.53228,0.2791325,10.14849,4.100426,ACCELERATE
24.61592,4.910202,3.932879,8.720399,5.347807,16.70752,0.2791759,11.35742,4.203044,ACCELERATE
24.61232,4.69922,3.763503,8.995152,5.517042,16.87568,0.2791518,12.55982,4.300503,ACCELERATE
24.58612,4.476843,3.585157,9.284938,5.695293,17.05314,0.279164,13.85514,4.401521,ACCELERATE
24.5743,4.251536,3.404563,9.578649,5.875821,17.23256,0.2791582,15.18128,4.501612,ACCELERATE
24.54202,4.071298,3.224513,9.709977,6.041571,17.40529,0.2791613,16.53639,4.601058,LEFT_ACCELERATE
24.5259,4.013001,3.090004,9.540778,6.146314,17.52618,0.2791594,17.95998,4.702782,ACCELERATE
24.53279,3.866295,2.976091,9.71346,6.259945,17.63988,0.2791586,19.39353,4.803175,ACCELERATE
23.15072,3.713636,2.85872,9.896226,6.377359,17.75673,0.2791588,20.8096,4.900749,ACCELERATE
21.69736,3.552278,2.734621,10.08935,6.501494,17.88045,0.2791578,22.27208,5.000139,ACCELERATE
20.95268,3.428682,2.608549,10.12829,6.617939,18.00254,0.2791604,23.81281,5.103944,LEFT_ACCELERATE
21.73091,3.485553,2.553737,9.760502,6.652271,18.04889,0.2791602,25.24531,5.200205,LEFT_ACCELERATE
20.41354,3.455187,2.524352,9.772634,6.680724,18.07824,0.2791622,26.74868,5.301156,ACCELERATE
18.92021,3.404765,2.487671,9.82698,6.717426,18.11525,0.2791611,28.27381,5.403577,ACCELERATE
17.44237,3.348739,2.446903,9.887378,6.758215,18.15612,0.2791602,29.76688,5.503852,ACCELERATE
16.05596,3.292584,2.405963,10.02326,6.799167,18.19895,0.2791603,31.22411,5.601726,ACCELERATE
14.48619,3.226281,2.357568,10.40228,6.847569,18.24543,0.2791616,32.73656,5.703313,ACCELERATE
13.03912,3.163417,2.31165,11.11197,6.89349,18.29125,0.2791579,34.18484,5.800591,ACCELERATE
11.54723,3.076269,2.263465,12.68886,6.941675,18.3396,0.279161,35.68452,5.901325,ACCELERATE
10.02522,2.918262,2.212073,33.48189,6.999635,18.38927,0.27916,37.20622,6.003539,ACCELERATE
