ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,ACCELERATE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757159,3.105008,0.436657,ACCELERATE
26.49214,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757311,3.105008,0.4619552,ACCELERATE
26.488,6.520905,4.611069,6.489862,4.588933,15.98893,0.2757343,3.105008,0.4707924,ACCELERATE
26.48582,6.520904,4.611068,6.489863,4.588933,15.98893,0.2757418,3.105008,0.5004654,ACCELERATE
26.48654,6.520895,4.611062,6.489871,4.588939,15.98894,0.2757463,3.105011,0.6036259,ACCELERATE
26.48776,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757477,3.105028,0.7008597,ACCELERATE
26.48732,6.520883,4.611053,6.489884,4.588949,15.98895,0.275747,3.105061,0.8017012,ACCELERATE
26.48726,6.520876,4.611048,6.489891,4.588953,15.98895,0.2757438,3.105082,0.9034845,ACCELERATE
26.48758,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757425,3.105086,1.000039,ACCELERATE
26.48781,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757468,3.105123,1.102922,ACCELERATE
26.48778,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757448,3.105148,1.201803,ACCELERATE
26.48755,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105148,1.301981,ACCELERATE
26.4878,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757473,3.105185,1.400226,ACCELERATE
26.48718,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757459,3.10522,1.50271,ACCELERATE
26.48754,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757445,3.105233,1.601837,ACCELERATE
26.48746,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757472,3.105274,1.700067,ACCELERATE
26.48719,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105293,1.800791,ACCELERATE
26.48762,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757432,3.105304,1.900028,ACCELERATE
26.48773,6.520868,4.611042,6.489899,4.588959,15.98896,0.275746,3.105321,2.003455,ACCELERATE
26.48784,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757475,3.105363,2.100186,ACCELERATE
26.48732,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757423,3.105362,2.201646,ACCELERATE
26.48776,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757477,3.105393,2.302985,ACCELERATE
26.48719,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757461,3.105427,2.402711,ACCELERATE
26.48749,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757453,3.105442,2.500065,ACCELERATE
26.48721,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757462,3.105481,2.601034,ACCELERATE
26.48762,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.10548,2.701292,ACCELERATE
26.48772,6.520868,4.611042,6.489899,4.588959,15.98896,0.275747,3.105504,2.802353,ACCELERATE
26.4875,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757477,3.105546,2.901583,ACCELERATE
26.48725,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105554,3.000676,ACCELERATE
26.27499,6.520888,4.611039,6.48988,4.588962,15.98896,0.2757292,3.142176,3.100116,ACCELERATE
25.90479,6.520946,4.61103,6.489821,4.588972,15.98897,0.275705,3.330863,3.204076,ACCELERATE
25.73596,6.521015,4.611023,6.489753,4.588978,15.98898,0.2756982,3.640564,3.300431,ACCELERATE
22.82449,6.521197,4.611029,6.489571,4.588973,15.98897,0.2868108,4.090127,3.40078,ACCELERATE
25.11872,6.521393,4.611064,6.489375,4.588937,15.98894,0.2776378,4.654762,3.500365,ACCELERATE
24.39045,6.52153,4.611133,6.489239,4.588869,15.98886,0.2799187,5.373446,3.604581,ACCELERATE
25.16038,6.52167,4.611197,6.4891,4.588805,15.9888,0.2788251,6.154457,3.702366,ACCELERATE
24.5976,6.521889,4.611269,6.488881,4.588732,15.98873,0.2793597,7.055414,3.802919,ACCELERATE
24.80039,6.52207,4.611347,6.488701,4.588654,15.98865,0.2790547,8.022273,3.901129,ACCELERATE
24.63634,6.522323,4.611446,6.488449,4.588555,15.98855,0.2792131,9.104387,4.002872,ACCELERATE
24.64231,6.379434,4.599077,6.638887,4.60268,16.00342,0.2791346,10.22003,4.101295,RIGHT_ACCELERATE
24.49666,5.886596,4.513054,7.288311,4.719524,16.10868,0.2791832,11.40831,4.201414,RIGHT_ACCELERATE
24.58096,5.565447,4.353766,7.751015,4.898085,16.27653,0.2791577,12.64998,4.302029,ACCELERATE
24.58121,5.360671,4.193264,8.004149,5.058508,16.43596,0.2791645,13.91084,4.400289,ACCELERATE
24.57427,5.159073,4.034814,8.252638,5.216757,16.59383,0.2791589,15.24322,4.500734,ACCELERATE
24.55848,4.953817,3.873804,8.505823,5.377634,16.7534,0.2791598,16.6464,4.603555,ACCELERATE
24.5495,4.762168,3.723649,8.742356,5.527705,16.90843,0.2791588,18.04516,4.703652,ACCELERATE
24.53994,4.560219,3.565533,8.991679,5.68576,17.05965,0.2791577,19.43149,4.800948,ACCELERATE
23.5366,4.356412,3.406034,9.243346,5.845212,17.21829,0.2791594,20.90123,4.902396,ACCELERATE
22.04961,4.153243,3.247077,9.494259,6.004133,17.37656,0.2791569,22.37793,5.002879,ACCELERATE
20.57709,3.952777,3.090266,9.74185,6.160915,17.53231,0.279158,23.83795,5.101474,ACCELERATE
19.11755,3.754569,2.935241,9.986663,6.315916,17.68769,0.2791604,25.2991,5.200123,ACCELERATE
17.61859,3.551361,2.77632,10.23766,6.474814,17.84511,0.2791598,26.78278,5.300288,ACCELERATE
16.08908,3.344266,2.614372,10.49344,6.636742,18.00553,0.2791605,28.29716,5.402525,ACCELERATE
14.62078,3.145638,2.459052,10.78677,6.792044,18.16125,0.279158,29.76879,5.501874,ACCELERATE
13.14826,2.946569,2.303396,11.32628,6.947683,18.31504,0.2791606,31.22328,5.600066,ACCELERATE
11.63389,2.741938,2.143397,12.372,7.107665,18.47378,0.2791601,32.72548,5.70148,ACCELERATE
10.12921,2.538704,1.984496,15.29864,7.266549,18.63227,0.279161,34.22609,5.802784,ACCELERATE
8.633461,2.333342,1.826592,31.43436,7.424437,18.78924,0.2791598,35.71273,5.903142,ACCELERATE
7.18075,2.09598,1.673277,31.28075,7.59691,18.94192,0.2791612,37.15919,6.000789,ACCELERATE
6.031356,1.823225,1.491668,29.71836,7.831535,19.08198,0.2791603,38.63132,6.100084,LEFT_ACCELERATE
5.869696,1.652889,1.323902,30.01403,7.96036,19.11474,0.279171,40.13057,6.200917,LEFT_ACCELERATE
6.950102,1.689,1.274463,32.2798,7.935382,18.94952,0.2791925,41.60475,6.300801,LEFT_ACCELERATE
9.783559,2.064183,1.417054,38.69118,7.812335,18.52514,0.2792121,43.03156,6.401171,LEFT_ACCELERATE
13.59734,2.88142,1.771757,10.64241,7.636279,17.8284,0.2792198,44.35505,6.502143,LEFT_ACCELERATE
