ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757214,3.105008,0.4444107,ACCELERATE
26.49033,6.520905,4.611069,6.489862,4.588933,15.98893,0.2757318,3.105008,0.4631934,ACCELERATE
26.48784,6.520905,4.611069,6.489862,4.588933,15.98893,0.2757334,3.105008,0.4677989,ACCELERATE
26.48588,6.520902,4.611067,6.489864,4.588934,15.98893,0.2757428,3.105011,0.5015004,ACCELERATE
26.48621,6.520896,4.611063,6.48987,4.588938,15.98894,0.2757459,3.105011,0.6088738,ACCELERATE
26.48743,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757441,3.105011,0.7007118,ACCELERATE
26.4877,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757463,3.105041,0.8015967,ACCELERATE
26.48783,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757461,3.10507,0.9039756,ACCELERATE
26.4875,6.520871,4.611044,6.489897,4.588957,15.98896,0.2757427,3.105078,1.000518,ACCELERATE
26.48769,6.520868,4.611042,6.489899,4.588959,15.98896,0.275745,3.105101,1.100801,ACCELERATE
26.48767,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105123,1.203676,ACCELERATE
26.48764,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757454,3.105148,1.302275,ACCELERATE
26.48767,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105168,1.404339,ACCELERATE
26.48759,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757431,3.105173,1.502283,ACCELERATE
26.48764,6.520868,4.611042,6.489899,4.588959,15.98896,0.275745,3.105196,1.600472,ACCELERATE
26.48767,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757457,3.105221,1.701984,ACCELERATE
26.48776,6.520868,4.611042,6.489899,4.588959,15.98896,0.275746,3.105252,1.804122,ACCELERATE
26.4875,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757427,3.105259,1.901142,ACCELERATE
26.48763,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757453,3.105277,2.00458,ACCELERATE
26.48765,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757456,3.105303,2.10449,ACCELERATE
