ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2756888,3.105008,0.4108526,NONE
26.50073,6.520907,4.611071,6.489859,4.588931,15.98893,0.2757103,3.105008,0.4304028,NONE
26.49381,6.520906,4.61107,6.48986,4.588932,15.98893,0.2757142,3.105008,0.4346207,NONE
26.48583,6.520904,4.611068,6.489863,4.588933,15.98893,0.275742,3.105008,0.5001609,NONE
26.486,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757475,3.105018,0.6000019,NONE
26.4877,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757437,3.105019,0.70329,NONE
26.48783,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757491,3.105061,0.801198,NONE
26.48739,6.520876,4.611048,6.489891,4.588953,15.98895,0.2757461,3.105097,0.9005228,NONE
26.48761,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757454,3.105114,1.000449,NONE
26.48738,6.520868,4.611042,6.489899,4.588959,15.98896,0.275748,3.105157,1.101746,NONE
26.48717,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105169,1.20106,NONE
26.48757,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.105169,1.302131,NONE
26.48778,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757481,3.105208,1.40098,ACCELERATE
26.48741,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757459,3.105244,1.500448,ACCELERATE
26.48722,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757455,3.105264,1.603783,ACCELERATE
26.48758,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757427,3.105268,1.703261,ACCELERATE
26.48789,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757487,3.105306,1.803619,ACCELERATE
26.48741,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757446,3.105332,1.901146,ACCELERATE
26.48755,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757449,3.10535,2.000487,ACCELERATE
26.48746,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757451,3.105381,2.101428,ACCELERATE
26.48756,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105381,2.200613,ACCELERATE
26.48777,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757482,3.105424,2.301012,ACCELERATE
26.48726,6.520868,4.611042,6.489899,4.588959,15.98896,0.275746,3.105455,2.40257,ACCELERATE
26.48733,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.105461,2.502209,ACCELERATE
26.48768,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757465,3.10548,2.601293,ACCELERATE
26.48753,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757479,3.105521,2.70003,ACCELERATE
26.48748,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.10552,2.80334,ACCELERATE
26.48773,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757471,3.105545,2.903352,ACCELERATE
26.4878,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757487,3.105588,3.00177,ACCELERATE
26.27307,6.520888,4.611039,6.489879,4.588962,15.98896,0.2757281,3.142346,3.100245,ACCELERATE
25.91251,6.520946,4.611031,6.489822,4.588971,15.98897,0.2757052,3.322779,3.201001,ACCELERATE
25.73394,6.521016,4.611023,6.489752,4.588978,15.98898,0.2756981,3.644463,3.3014,ACCELERATE
22.56501,6.521208,4.611029,6.489559,4.588973,15.98897,0.2857205,4.101104,3.40289,ACCELERATE
25.21637,6.521391,4.611063,6.489377,4.588938,15.98893,0.2777488,4.65832,3.500912,ACCELERATE
24.43301,6.618801,4.618724,6.396015,4.582071,15.98055,0.2801113,5.35814,3.602591,LEFT_ACCELERATE
24.98564,7.224204,4.702127,5.930488,4.526909,15.90805,0.2787926,6.141544,3.701658,LEFT_ACCELERATE
24.47083,8.368068,4.93633,5.324676,4.389198,15.72196,0.2793936,7.010238,3.801949,LEFT_ACCELERATE
18.99012,9.500205,5.238203,4.847124,4.182271,15.47385,0.2790494,7.934723,3.900321,LEFT_ACCELERATE
11.81895,12.21537,5.770169,4.165787,3.92352,15.10717,0.2792449,8.914997,4.000375,LEFT_ACCELERATE
7.089149,19.07822,6.740256,3.343481,3.547158,14.54907,0.2791629,9.898509,4.102613,LEFT_ACCELERATE
4.677152,21.15297,7.927039,2.557775,2.948961,13.85989,0.2791978,10.82489,4.202019,LEFT_ACCELERATE
3.031018,20.53771,9.090918,1.753378,2.098007,13.09836,0.2791631,11.77039,4.301765,LEFT_ACCELERATE
1.714883,20.78572,9.925087,0.9729872,1.148968,12.32944,0.2791718,12.78784,4.402437,RIGHT_ACCELERATE
2.817213,16.65486,8.77613,0.8090032,0.7178063,12.09169,0.2790314,13.90376,4.50318,RIGHT_ACCELERATE
