ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,ACCELERATE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757033,3.105008,0.4225929,ACCELERATE
26.49599,6.520907,4.611071,6.489859,4.588931,15.98893,0.2757205,3.105008,0.4427691,ACCELERATE
26.49067,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757234,3.105008,0.4477389,ACCELERATE
26.4857,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757432,3.105008,0.5028318,ACCELERATE
26.48593,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757471,3.105019,0.6015104,ACCELERATE
26.48767,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757454,3.105026,0.7008737,ACCELERATE
26.48722,6.520883,4.611053,6.489884,4.588949,15.98895,0.2757462,3.105059,0.8036661,ACCELERATE
26.48768,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757449,3.105075,0.9036621,ACCELERATE
26.48768,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757468,3.105114,1.000258,ACCELERATE
26.48719,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757432,3.105125,1.102478,ACCELERATE
26.48765,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105133,1.204372,ACCELERATE
26.48776,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757478,3.105176,1.301034,ACCELERATE
26.4872,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757455,3.105204,1.401449,ACCELERATE
26.48765,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757429,3.105214,1.502766,ACCELERATE
26.4877,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757454,3.105228,1.600581,ACCELERATE
26.48748,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757477,3.105268,1.701764,ACCELERATE
26.4873,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757431,3.105285,1.802281,ACCELERATE
26.48757,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.105293,1.901742,ACCELERATE
26.48783,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757475,3.10533,2.001622,ACCELERATE
26.48759,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757429,3.105344,2.105997,ACCELERATE
26.48768,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757449,3.105358,2.202342,ACCELERATE
26.48766,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757458,3.105389,2.300639,ACCELERATE
