ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757012,3.105008,0.4201937,NONE
26.49664,6.520908,4.611072,6.489858,4.58893,15.98893,0.275719,3.105008,0.4401213,NONE
26.49089,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757214,3.105008,0.4443589,NONE
26.48589,6.520902,4.611067,6.489864,4.588934,15.98893,0.275742,3.105004,0.5003956,NONE
26.48604,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757472,3.105015,0.6034181,NONE
26.48781,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757488,3.105038,0.7026511,NONE
26.48733,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757439,3.105057,0.8032811,NONE
26.48768,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757466,3.10508,0.9016051,NONE
26.48738,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757447,3.105108,1.00224,NONE
26.48776,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757464,3.105131,1.102353,NONE
26.4873,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757456,3.105167,1.200274,NONE
26.48734,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757447,3.105195,1.302504,NONE
26.4876,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757455,3.105213,1.402208,NONE
26.48752,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757477,3.105253,1.500218,NONE
26.4875,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757427,3.105262,1.60171,NONE
26.48773,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757457,3.105278,1.701671,NONE
26.48736,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757476,3.105324,1.802149,NONE
26.48749,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105328,1.902825,ACCELERATE
26.48775,6.520868,4.611042,6.489899,4.588959,15.98896,0.275746,3.105345,2.003109,ACCELERATE
26.48766,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757466,3.105383,2.104205,ACCELERATE
26.48722,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757454,3.105407,2.202685,ACCELERATE
