ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
49.0351,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
26.52792,6.52091,4.611073,6.489857,4.588929,15.98893,0.2756879,3.105008,0.410196,NONE
26.50102,6.520907,4.611071,6.489859,4.588931,15.98893,0.2757018,3.105008,0.4207738,NONE
26.49656,6.520907,4.611071,6.489859,4.588931,15.98893,0.2757053,3.105008,0.4246551,NONE
26.48578,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757428,3.105007,0.5021571,NONE
26.48609,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757484,3.105023,0.6014515,NONE
26.48738,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757438,3.105022,0.7017154,NONE
26.48778,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757481,3.105058,0.803212,NONE
26.48723,6.520876,4.611048,6.489891,4.588953,15.98895,0.2757457,3.105088,0.9013716,NONE
26.48718,6.520871,4.611044,6.489897,4.588957,15.98896,0.2757441,3.105111,1.001253,NONE
26.48768,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757464,3.105138,1.100978,NONE
26.48724,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757449,3.105168,1.201889,NONE
26.48763,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757428,3.105179,1.300232,NONE
26.48766,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757459,3.105195,1.400524,NONE
26.4878,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757484,3.105243,1.501875,NONE
26.48728,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757428,3.105258,1.602098,NONE
26.48757,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105266,1.703492,NONE
26.4878,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757484,3.105304,1.800741,NONE
26.48722,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757433,3.105325,1.900566,NONE
26.48775,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757473,3.105363,2.002007,NONE
26.48733,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.105369,2.103557,NONE
26.48771,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757468,3.105396,2.203259,ACCELERATE
26.48724,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757456,3.105433,2.301034,ACCELERATE
