ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757042,3.105008,0.423636,NONE
-1,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757179,3.105008,0.43875,NONE
-1,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757226,3.105009,0.4462116,NONE
-1,6.520902,4.611067,6.489864,4.588934,15.98893,0.2757425,3.105009,0.5049496,NONE
-1,6.520895,4.611062,6.489871,4.588939,15.98894,0.2757459,3.105009,0.609026,NONE
-1,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757441,3.105008,0.7049905,NONE
-1,6.520883,4.611053,6.489885,4.588949,15.98895,0.275745,3.105025,0.8042269,NONE
-1,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757448,3.105044,0.9037943,NONE
-1,6.520871,4.611044,6.489897,4.588957,15.98896,0.2757441,3.105058,1.002059,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757434,3.105065,1.100174,RIGHT_ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.105067,1.207035,RIGHT_ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.10507,1.30578,RIGHT_ACCELERATE
-1,6.520868,4.611042,6.4899,4.588959,15.98896,0.2757445,3.10508,1.403144,RIGHT_ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757445,3.105098,1.502747,RIGHT_ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757445,3.105116,1.604277,RIGHT_ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105133,1.704816,RIGHT_ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105151,1.80523,RIGHT_ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757434,3.105163,1.905248,RIGHT_ACCELERATE
-1,6.520868,4.611042,6.4899,4.588959,15.98896,0.2757434,3.105164,2.003341,RIGHT_ACCELERATE
