ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.275703,3.105008,0.4222374,NONE
-1,6.520907,4.611071,6.489859,4.588931,15.98893,0.2757159,3.105008,0.4366683,NONE
-1,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757218,3.10501,0.4445715,NONE
-1,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757422,3.10501,0.5011683,ACCELERATE
-1,6.520897,4.611063,6.48987,4.588938,15.98894,0.2757462,3.105012,0.60317,ACCELERATE
-1,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757453,3.10502,0.7037342,ACCELERATE
-1,6.520884,4.611053,6.489883,4.588948,15.98895,0.2757447,3.105035,0.8026987,ACCELERATE
-1,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757442,3.105051,0.9005011,ACCELERATE
-1,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757444,3.105067,1.005975,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105078,1.102866,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105094,1.204051,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105109,1.304999,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105124,1.406673,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757437,3.105137,1.500068,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757436,3.10515,1.600923,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105168,1.702841,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105183,1.802803,ACCELERATE
