ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98872,0.275615,3.105069,0.3733333,RIGHT_ACCELERATE
-1,6.521281,4.611279,6.489487,4.588723,15.98872,0.2757086,3.105071,0.4282541,RIGHT_ACCELERATE
-1,6.521286,4.611282,6.48948,4.588719,15.98872,0.2757281,3.105072,0.4554999,RIGHT_ACCELERATE
-1,6.521291,4.611285,6.489477,4.588716,15.98871,0.275732,3.105073,0.4636815,RIGHT_ACCELERATE
-1,6.521298,4.61129,6.489469,4.588711,15.98871,0.2757426,3.105075,0.5069936,RIGHT_ACCELERATE
-1,6.521309,4.611298,6.489458,4.588704,15.9887,0.2757467,3.105088,0.6019102,RIGHT_ACCELERATE
-1,6.521332,4.611311,6.489436,4.58869,15.98869,0.2757445,3.105092,0.7031686,RIGHT_ACCELERATE
-1,6.521352,4.611323,6.489415,4.588678,15.98868,0.2757437,3.105098,0.8059741,RIGHT_ACCELERATE
-1,6.521367,4.611333,6.4894,4.588668,15.98867,0.2757436,3.105108,0.9026769,RIGHT_ACCELERATE
-1,6.521388,4.611345,6.48938,4.588656,15.98866,0.2757434,3.105114,1.003477,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757433,3.105114,1.105363,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757433,3.105118,1.206271,RIGHT_ACCELERATE
-1,6.521389,4.611347,6.489378,4.588654,15.98865,0.2757438,3.10512,1.30528,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757433,3.105123,1.408322,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757439,3.105128,1.507604,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757434,3.105128,1.602752,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757446,3.10514,1.701103,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757448,3.10516,1.806937,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757445,3.105178,1.907047,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757429,3.105178,2.006906,RIGHT_ACCELERATE
-1,6.521389,4.611347,6.489378,4.588654,15.98865,0.2757432,3.105179,2.10167,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757439,3.105186,2.201242,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757446,3.105205,2.300751,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757446,3.105225,2.407167,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757444,3.105242,2.506634,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.275743,3.105244,2.605407,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757431,3.105244,2.70408,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757439,3.105251,2.802664,RIGHT_ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757435,3.105251,2.902151,ACCELERATE
-1,6.52139,4.611347,6.489378,4.588654,15.98865,0.2757436,3.105251,3.000511,ACCELERATE
-1,6.52141,4.611344,6.489358,4.588657,15.98866,0.2757265,3.14594,3.10353,ACCELERATE
-1,6.521472,4.61134,6.489296,4.588662,15.98866,0.2757059,3.328312,3.203232,ACCELERATE
-1,6.521549,4.611338,6.48922,4.588664,15.98866,0.2756983,3.646563,3.302014,ACCELERATE
-1,6.521708,4.611345,6.489061,4.588656,15.98865,0.2869565,4.08832,3.400496,ACCELERATE
-1,6.42232,4.603761,6.592014,4.597111,15.99859,0.2777961,4.659143,3.501143,RIGHT_ACCELERATE
-1,5.962542,4.549499,7.185523,4.679213,16.07297,0.2802345,5.34177,3.601413,RIGHT_ACCELERATE
-1,5.558581,4.4356,7.854168,4.840052,16.21211,0.2787576,6.116524,3.700873,RIGHT_ACCELERATE
-1,5.266927,4.285175,8.355764,5.018578,16.37601,0.2793426,7.017536,3.803722,RIGHT_ACCELERATE
-1,5.002755,4.108564,8.78746,5.210552,16.55764,0.2790788,7.975729,3.903198,ACCELERATE
-1,4.779383,3.924539,9.095537,5.394325,16.73944,0.2792183,9.006536,4.002043,ACCELERATE
-1,4.547773,3.733912,9.415065,5.584751,16.92779,0.2791361,10.11807,4.101852,ACCELERATE
-1,4.295479,3.526506,9.763506,5.792031,17.13277,0.2791683,11.35445,4.206829,ACCELERATE
-1,4.051587,3.326122,-1,5.992336,17.33044,0.2791565,12.56092,4.304667,ACCELERATE
-1,3.803647,3.122472,-1,6.195929,17.53321,0.2791643,13.8068,4.402012,ACCELERATE
-1,3.527191,2.895442,-1,6.42291,17.75712,0.2791596,15.18831,4.506498,ACCELERATE
-1,3.260618,2.676554,-1,6.641759,17.98299,0.27916,16.58556,4.609266,ACCELERATE
-1,2.987609,2.452399,-1,6.86588,18.19638,0.2791589,17.90768,4.704344,ACCELERATE
-1,2.706106,2.221284,-1,7.096964,18.42377,0.279159,19.31808,4.803882,ACCELERATE
-1,2.432971,1.990285,-1,7.322259,18.65002,0.2791577,20.74061,4.902626,LEFT_ACCELERATE
-1,2.295456,1.798673,-1,7.454975,18.82058,0.2791601,22.21334,5.003014,LEFT_ACCELERATE
-1,2.2279,1.699458,-1,7.529043,18.91226,0.279161,23.67142,5.101165,ACCELERATE
-1,2.09849,1.600349,-1,7.62796,19.01174,0.2791607,25.23247,5.206184,ACCELERATE
-1,1.967994,1.500983,-1,7.727404,19.11136,0.279161,26.67923,5.303544,ACCELERATE
-1,1.831055,1.396644,-1,7.8318,19.21574,0.2791603,28.12624,5.400943,ACCELERATE
-1,1.678164,1.280085,-1,7.948397,19.33251,0.2791604,29.69573,5.506602,ACCELERATE
-1,1.532305,1.168852,-1,8.059647,19.44474,0.2791606,31.17439,5.606157,ACCELERATE
9.072824,1.389562,1.059978,-1,8.16853,19.55244,0.2791607,32.57602,5.700532,LEFT_ACCELERATE
