ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757114,3.105008,0.4315539,NONE
-1,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757231,3.105008,0.4471538,NONE
-1,6.520905,4.611069,6.489862,4.588933,15.98893,0.2757276,3.105008,0.4549699,NONE
-1,6.520902,4.611067,6.489864,4.588934,15.98893,0.2757421,3.105008,0.5015254,NONE
-1,6.520895,4.611062,6.489871,4.588939,15.98894,0.275746,3.105008,0.6107205,NONE
-1,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757444,3.105011,0.7020729,ACCELERATE
-1,6.520883,4.611053,6.489885,4.588949,15.98895,0.275745,3.105027,0.8020194,ACCELERATE
-1,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757445,3.105044,0.9007341,ACCELERATE
-1,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757439,3.105058,1.000236,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757437,3.105072,1.102765,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105086,1.204385,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105098,1.300563,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105116,1.407601,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105132,1.506208,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105147,1.600133,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105158,1.700636,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105174,1.801362,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105192,1.900994,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105207,2.003381,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757439,3.105219,2.101182,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105234,2.203324,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105249,2.304319,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757436,3.105262,2.402905,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105279,2.503817,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105294,2.605143,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757445,3.105312,2.705839,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105329,2.807202,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105343,2.900248,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105359,3.00077,ACCELERATE
-1,6.520888,4.611039,6.489879,4.588962,15.98896,0.2757261,3.147927,3.105086,ACCELERATE
-1,6.520941,4.611031,6.489826,4.588971,15.98897,0.2757059,3.320951,3.200397,ACCELERATE
-1,6.521013,4.611023,6.489755,4.588978,15.98898,0.275698,3.64583,3.301803,ACCELERATE
-1,6.521181,4.611027,6.489588,4.588974,15.989,0.2850499,4.107588,3.40419,RIGHT_ACCELERATE
