ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757019,3.105008,0.4209909,NONE
-1,6.520907,4.611071,6.489859,4.588931,15.98893,0.2757149,3.105008,0.4355365,NONE
-1,6.520908,4.611071,6.489859,4.588931,15.98893,0.275721,3.105009,0.4434296,NONE
-1,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757429,3.105007,0.5081874,NONE
-1,6.520895,4.611062,6.489871,4.588939,15.98894,0.275746,3.105011,0.6110159,NONE
-1,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757441,3.105011,0.7074137,NONE
-1,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757453,3.105028,0.8067536,NONE
-1,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757447,3.105042,0.9051942,NONE
-1,6.520871,4.611044,6.489897,4.588957,15.98896,0.2757441,3.105057,1.003246,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105071,1.103798,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105087,1.202765,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105105,1.301021,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757445,3.105122,1.406256,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.105134,1.504425,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757439,3.105148,1.60269,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105165,1.702718,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105182,1.800755,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105201,1.906244,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105216,2.00435,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105233,2.108469,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105249,2.203244,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105266,2.301298,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105286,2.406707,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105303,2.50559,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757437,3.105318,2.604441,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105335,2.703416,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757437,3.10535,2.801543,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105365,2.907308,NONE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105378,3.000072,ACCELERATE
-1,6.520887,4.611039,6.48988,4.588962,15.98896,0.2757261,3.145957,3.103434,ACCELERATE
-1,6.520946,4.611031,6.489822,4.588971,15.98897,0.2757056,3.33087,3.204154,ACCELERATE
-1,6.521014,4.611023,6.489755,4.588978,15.98898,0.2756979,3.648692,3.302516,ACCELERATE
-1,6.521196,4.611029,6.489571,4.588973,15.98897,0.2843286,4.114854,3.405588,ACCELERATE
-1,6.521393,4.611064,6.489377,4.588937,15.98893,0.2785052,4.68232,3.504669,ACCELERATE
-1,6.52153,4.611131,6.489239,4.588871,15.98886,0.279898,5.374901,3.604801,ACCELERATE
-1,6.443889,4.606105,6.569009,4.594441,15.99624,0.2789824,6.183182,3.705781,RIGHT_ACCELERATE
-1,5.992063,4.551948,7.139908,4.67343,16.07129,0.2793058,7.071978,3.805408,RIGHT_ACCELERATE
-1,5.489986,4.414143,7.984377,4.871891,16.24129,0.2791006,8.027911,3.90454,RIGHT_ACCELERATE
-1,5.21033,4.226178,8.411256,5.072814,16.43271,0.2792116,9.056126,4.00346,ACCELERATE
-1,4.969449,4.029666,8.733091,5.268896,16.63361,0.2791645,10.25457,4.110964,ACCELERATE
-1,4.750061,3.851137,9.0266,5.447175,16.80317,0.2791771,11.32497,4.201866,ACCELERATE
-1,4.503685,3.650988,9.356621,5.647157,17.00155,0.2791584,12.61687,4.306709,ACCELERATE
-1,4.27291,3.463684,9.665963,5.834363,17.18696,0.2791642,13.8469,4.402743,ACCELERATE
-1,4.017147,3.256197,-1,6.041774,17.39258,0.2791595,15.22616,4.506974,ACCELERATE
-1,3.773294,3.05843,-1,6.239487,17.597,0.2791601,16.60688,4.608435,ACCELERATE
-1,3.521165,2.853988,-1,6.443887,17.79165,0.2791593,17.92714,4.70329,ACCELERATE
-1,3.251017,2.634961,-1,6.662876,18.00831,0.2791593,19.40065,4.80712,ACCELERATE
-1,2.996881,2.428933,-1,6.868873,18.21264,0.2791585,20.79283,4.903612,ACCELERATE
-1,2.720998,2.205291,-1,7.092486,18.43352,0.2791588,22.29963,5.006601,ACCELERATE
-1,2.463975,1.996948,-1,7.300802,18.6397,0.2791595,23.70735,5.102131,ACCELERATE
-1,2.216748,1.774927,-1,7.505296,18.85241,0.2791601,25.24536,5.206386,LEFT_ACCELERATE
-1,2.100308,1.629451,-1,7.61388,18.98731,0.2791608,26.70163,5.304602,ACCELERATE
-1,1.941144,1.504994,-1,7.737707,19.1112,0.2791619,28.14459,5.401833,ACCELERATE
-1,1.793825,1.378126,-1,7.856218,19.23533,0.2791602,29.62955,5.501881,LEFT_ACCELERATE
-1,1.837013,1.324525,-1,7.877258,19.2725,0.279167,31.16666,5.605238,LEFT_ACCELERATE
-1,2.286548,1.462054,-1,7.780007,19.12613,0.2791904,32.6248,5.703889,LEFT_ACCELERATE
-1,3.684173,1.910025,8.538669,7.615496,18.71539,0.2792132,34.09515,5.806828,LEFT_ACCELERATE
-1,6.129546,2.700917,7.232034,7.369168,18.07864,0.279207,35.39136,5.904208,LEFT_ACCELERATE
-1,8.814871,3.811731,6.099695,6.856743,17.2212,0.2791899,36.6571,6.007106,LEFT_ACCELERATE
-1,-1,4.834805,5.159753,6.039445,16.3318,0.2791743,37.79545,6.104145,LEFT_ACCELERATE
-1,-1,5.652785,4.352611,4.996119,15.44519,0.2791655,38.93662,6.20119,ACCELERATE
-1,-1,6.35539,3.595819,3.897554,14.53004,0.2791621,40.16811,6.30421,ACCELERATE
-1,-1,6.893285,2.976811,3.036003,13.68357,0.2791606,41.33941,6.401236,ACCELERATE
-1,-1,7.397087,2.377692,2.284199,12.76204,0.2791604,42.61882,6.507101,LEFT_ACCELERATE
-1,-1,7.8264,1.851901,1.703301,11.86151,0.2791606,43.7826,6.605909,ACCELERATE
-1,-1,8.108067,1.466501,1.247966,10.97628,0.2791618,44.92296,6.70283,ACCELERATE
-1,-1,8.289707,1.228991,0.9585512,10.08288,0.2791596,46.08572,6.801274,LEFT_ACCELERATE
-1,-1,8.405698,1.097149,0.7994131,9.149429,0.2791619,47.2423,6.901103,LEFT_ACCELERATE
-1,-1,8.476891,1.086512,0.7246849,8.137453,0.2791615,48.37061,7.002881,ACCELERATE
-1,9.56205,8.425969,1.44381,0.8312874,7.115372,0.2791609,49.51051,7.105669,LEFT_ACCELERATE
-1,9.096744,8.267351,2.110905,1.064561,6.154943,0.2791618,50.54031,7.200245,LEFT_ACCELERATE
-1,8.763474,8.028344,2.869271,1.344784,5.029168,0.2791681,51.55917,7.30233,LEFT_ACCELERATE
-1,8.266451,7.800593,4.415503,1.698557,3.853395,0.2791662,52.50309,7.403581,ACCELERATE
-1,7.57659,7.483392,-1,2.25682,2.645545,0.2791615,53.48109,7.507926,LEFT_ACCELERATE
-1,6.961936,7.051498,-1,2.878973,1.554178,0.2791612,54.34174,7.601265,LEFT_ACCELERATE
-1,6.443213,6.463117,-1,3.447546,0.3134574,0.2791744,55.16331,7.701346,LEFT_ACCELERATE
-1,6.143582,5.878172,-1,3.816327,-1.087031,0.2791991,55.82093,7.805573,LEFT_ACCELERATE
-1,6.077809,5.505337,8.439121,4.010477,-2.440333,0.2791961,56.20948,7.900389,LEFT_ACCELERATE
-1,6.09965,5.270787,7.680059,4.178512,-3.953583,0.2791823,56.46847,8.003613,LEFT_ACCELERATE
-1,5.795878,4.921502,7.73392,4.370246,-5.454219,0.2791685,56.6759,8.105346,ACCELERATE
-1,5.689591,4.832102,-1,-1,-6.943535,0.279163,56.90964,8.206573,ACCELERATE
-1,5.402273,4.589639,-1,-1,-8.320042,0.2791606,57.14687,8.300354,ACCELERATE
-1,5.075923,4.313396,-1,-1,-9.806952,0.2791615,57.41772,8.401823,ACCELERATE
-1,4.736282,4.025344,-1,-1,-11.29845,0.2791601,57.69914,8.503723,ACCELERATE
-1,4.391788,3.732871,-1,-1,-12.77864,0.2791603,57.98463,8.604928,ACCELERATE
-1,4.044485,3.437853,-1,-1,-14.24816,0.2791599,58.27212,8.705453,ACCELERATE
-1,3.694954,3.140845,-1,-1,-15.71736,0.2791604,58.56216,8.805991,ACCELERATE
-1,3.339524,2.838757,-1,-1,-17.1975,0.2791596,58.85611,8.907301,ACCELERATE
-1,3.012311,2.560622,-1,-1,-18.55615,0.2791595,59.12699,9.000309,ACCELERATE
9.130323,2.654332,2.25632,-1,-1,-20.04159,0.2791595,59.42392,9.102008,ACCELERATE
7.753878,2.30397,1.945589,-1,-1,-21.56606,0.2791592,59.72247,9.206306,LEFT_ACCELERATE
7.557375,2.148379,1.730207,-1,-1,-22.96017,0.2791663,59.91948,9.300936,LEFT_ACCELERATE
8.677497,1.041611,0.759603,-1,-1,-24.46024,0.2791856,59.95441,9.401929,LEFT_ACCELERATE
-1,4.146135,3.338475,2.650415,1.799636,-25.94609,0.2792113,59.73817,9.503145,LEFT_ACCELERATE
-1,8.310609,7.28722,3.554478,2.169038,-27.35599,0.2792175,59.24049,9.604047,LEFT_ACCELERATE
-1,7.76817,7.045017,5.005848,2.765254,-28.58649,0.2792188,58.52249,9.700307,LEFT_ACCELERATE
-1,6.389137,6.646853,7.069311,3.653508,-29.7357,0.279208,57.53838,9.802577,LEFT_ACCELERATE
-1,5.326177,5.933424,8.917576,4.639235,-30.73047,0.2791903,56.42496,9.903207,LEFT_ACCELERATE
-1,4.43426,4.902401,9.993984,5.519881,-31.6714,0.2791737,55.23745,10.00498,LEFT_ACCELERATE
-1,3.742429,3.848144,-1,6.174623,-32.61458,0.2791654,54.06819,10.10586,ACCELERATE
-1,3.200718,3.021138,-1,6.654891,-33.58868,0.2791621,52.9156,10.20719,ACCELERATE
-1,2.837126,2.467655,-1,6.982982,-34.49675,0.2791607,51.87049,10.30015,ACCELERATE
-1,2.614937,2.063171,9.743218,7.232874,-35.50885,0.2791603,50.72351,10.40285,LEFT_ACCELERATE
-1,2.424649,1.810049,9.675229,7.427446,-36.49635,0.2791618,49.52317,10.50727,LEFT_ACCELERATE
-1,2.325773,1.634681,9.564362,7.577244,-37.35433,0.2791636,48.33719,10.60557,LEFT_ACCELERATE
-1,2.601418,1.599476,9.111541,7.609536,-38.21923,0.2791622,47.13573,10.70497,ACCELERATE
-1,3.213812,1.731584,8.660491,7.530407,-39.05812,0.2791601,45.97024,10.80138,LEFT_ACCELERATE
-1,3.770369,1.924654,8.389426,7.36939,-39.87075,0.2791681,44.6838,10.90367,LEFT_ACCELERATE
-1,4.217474,2.101725,8.190686,7.215474,-40.54339,0.2791698,43.34332,11.00447,LEFT_ACCELERATE
-1,5.632878,2.386022,7.724841,7.031757,-41.18742,0.2791644,41.95835,11.10703,ACCELERATE
-1,7.602695,2.799524,7.163386,6.781057,-41.79581,0.279162,40.68763,11.20162,ACCELERATE
-1,9.769168,3.397953,6.500017,6.408519,-42.46401,0.2791607,39.32314,11.30362,ACCELERATE
-1,-1,4.087805,5.843616,5.950328,-43.09972,0.2791601,38.03524,11.40004,LEFT_ACCELERATE
-1,-1,4.645155,5.309528,5.323417,-43.70134,0.2791636,36.66064,11.50088,LEFT_ACCELERATE
-1,-1,4.979051,5.009781,4.698265,-44.16367,0.2791731,35.18183,11.60509,LEFT_ACCELERATE
-1,-1,5.296383,4.702446,4.261272,-44.5279,0.2791665,33.68574,11.7085,ACCELERATE
-1,-1,5.646888,4.315721,3.910489,-44.86452,0.2791632,32.33109,11.80222,ACCELERATE
-1,-1,6.055734,3.864426,3.502412,-45.25951,0.2791605,30.81335,11.90751,ACCELERATE
-1,-1,6.401087,3.48418,3.114446,-45.61502,0.2791601,29.42577,12.00369,LEFT_ACCELERATE
-1,-1,6.670537,3.185791,2.758723,-45.931,0.2791608,27.92293,12.10681,LEFT_ACCELERATE
-1,-1,6.957221,2.854729,2.470981,-46.21559,0.2791606,26.54296,12.20141,LEFT_ACCELERATE
-1,-1,7.218479,2.550111,2.154048,-46.50373,0.27916,25.03775,12.30433,LEFT_ACCELERATE
-1,-1,7.307984,2.475899,1.953553,-46.66693,0.2791674,23.52819,12.40641,LEFT_ACCELERATE
-1,-1,7.364424,2.435441,1.868966,-46.74377,0.2791619,22.12001,12.50111,ACCELERATE
-1,-1,7.454411,2.31865,1.778649,-46.83506,0.279162,20.59367,12.60377,ACCELERATE
-1,-1,7.558812,2.182331,1.674421,-46.94012,0.2791602,19.06782,12.70645,ACCELERATE
-1,-1,7.662568,2.046982,1.570776,-47.0437,0.2791606,17.67598,12.80015,ACCELERATE
-1,-1,7.781359,1.892109,1.452057,-47.16205,0.279159,16.16028,12.90222,ACCELERATE
-1,-1,7.904081,1.732164,1.329378,-47.28465,0.2791595,14.63908,13.00468,ACCELERATE
-1,-1,8.017612,1.585595,1.213566,-47.39944,0.2791598,13.21562,13.10055,LEFT_ACCELERATE
-1,-1,8.069392,1.551803,1.136472,-47.46525,0.2791602,11.64785,13.20597,LEFT_ACCELERATE
-1,-1,8.066844,1.577744,1.134468,-47.46575,0.2791601,10.20451,13.30288,ACCELERATE
-1,-1,8.072016,1.570672,1.129281,-47.4716,0.2791607,8.693408,13.40433,ACCELERATE
-1,-1,8.084399,1.553313,1.116914,-47.4844,0.2791603,7.165834,13.50689,ACCELERATE
-1,-1,8.099853,1.531739,1.101471,-47.50014,0.2791579,5.765188,13.60092,ACCELERATE
-1,-1,8.120026,1.503633,1.081305,-47.52048,0.2791605,4.221376,13.70458,ACCELERATE
-1,-1,8.14216,1.472827,1.059173,-47.54265,0.2791594,2.691159,13.80732,ACCELERATE
-1,-1,8.163516,1.443123,1.037819,-47.56411,0.2791596,1.291528,13.90129,ACCELERATE
-1,-1,8.187742,1.409434,1.013592,-47.58847,0.2791597,-0.2411892,14.0042,ACCELERATE
-1,-1,8.212544,1.374952,0.9887892,-47.61324,0.2791594,-1.762507,14.10635,ACCELERATE
-1,-1,8.235645,1.342839,0.9656878,-47.63635,0.2791601,-3.161205,14.20026,ACCELERATE
-1,-1,8.261255,1.30724,0.9400759,-47.66203,0.2791597,-4.699235,14.30353,ACCELERATE
-1,-1,8.286549,1.272081,0.9147806,-47.68733,0.2791595,-6.205739,14.40469,ACCELERATE
-1,-1,8.311907,1.236832,0.8894204,-47.71261,0.2791594,-7.704681,14.50533,ACCELERATE
-1,-1,8.335887,1.203498,0.8654375,-47.73663,0.2791594,-9.125748,14.60075,ACCELERATE
-1,-1,8.36196,1.168105,0.8392254,-47.76219,0.2791593,-10.69763,14.70629,LEFT_ACCELERATE
-1,-1,8.351222,1.217638,0.8495872,-47.74751,0.2791595,-12.17632,14.80559,LEFT_ACCELERATE
-1,-1,8.316509,1.272286,0.8847519,-47.71255,0.2791605,-13.58446,14.90016,ACCELERATE
-1,-1,8.282111,1.321753,0.9191499,-47.67857,0.2791597,-15.12172,15.00339,ACCELERATE
-1,-1,8.251257,1.366063,0.9499992,-47.64787,0.2791587,-16.64183,15.10546,ACCELERATE
-1,-1,8.217422,1.438438,0.9866956,-47.60864,0.2791599,-18.07769,15.20191,LEFT_ACCELERATE
-1,-1,8.121593,1.777814,1.127313,-47.46122,0.279168,-19.60743,15.30523,LEFT_ACCELERATE
-1,9.379261,7.957025,2.72854,1.486952,-47.11537,0.2791931,-21.08334,15.40732,LEFT_ACCELERATE
-1,7.977517,7.786078,4.579802,2.143925,-46.55501,0.2792121,-22.395,15.50348,LEFT_ACCELERATE
-1,6.721564,7.454736,7.302057,3.165336,-45.72852,0.2792012,-23.66219,15.60544,LEFT_ACCELERATE
-1,5.705024,6.829471,9.585556,4.245434,-44.81436,0.2791862,-24.75002,15.70102,LEFT_ACCELERATE
-1,4.71691,5.706847,-1,5.313832,-43.74653,0.2791706,-25.90393,15.80661,LEFT_ACCELERATE
-1,3.907873,4.458707,-1,6.086286,-42.75096,0.279164,-27.01226,15.90665,ACCELERATE
-1,3.22136,3.439183,-1,6.698897,-41.79974,0.2791618,-28.11025,16.00419,ACCELERATE
-1,2.636035,2.631271,-1,7.187554,-40.87653,0.2791612,-29.19985,16.10007,ACCELERATE
-1,2.126532,1.976851,-1,7.599379,-39.9188,0.2791606,-30.34161,16.20012,LEFT_ACCELERATE
-1,1.606141,1.438985,-1,8.012575,-38.8742,0.2791614,-31.49433,16.30462,LEFT_ACCELERATE
-1,1.21662,1.010311,-1,8.308504,-37.82312,0.2791617,-32.57616,16.40589,ACCELERATE
-1,1.017824,0.7634269,-1,8.456232,-36.77864,0.2791604,-33.6645,16.50717,ACCELERATE
