ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.2756973,3.105008,0.4172415,NONE
-1,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757118,3.105008,0.4319555,NONE
-1,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757193,3.105007,0.4406444,NONE
-1,6.520902,4.611067,6.489864,4.588934,15.98893,0.2757426,3.105007,0.5055174,NONE
-1,6.520896,4.611063,6.48987,4.588938,15.98894,0.2757463,3.105012,0.6033739,NONE
-1,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757441,3.105012,0.7062344,NONE
-1,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757449,3.105027,0.8037999,NONE
-1,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757445,3.105043,0.900979,NONE
-1,6.520871,4.611044,6.489897,4.588957,15.98896,0.2757439,3.105057,1.000091,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105072,1.10058,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105088,1.200118,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105107,1.305935,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757432,3.10512,1.40782,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.105128,1.500689,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105143,1.603801,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105157,1.707422,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105171,1.802515,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105185,1.904759,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105202,2.005089,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105219,2.107308,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757439,3.105232,2.200424,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105248,2.304185,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105265,2.407541,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105281,2.501794,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.105292,2.602836,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757445,3.10531,2.703682,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757437,3.105325,2.802835,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105342,2.904542,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.10536,3.003796,ACCELERATE
-1,6.520887,4.61104,6.48988,4.588961,15.98896,0.2757272,3.142285,3.10039,ACCELERATE
-1,6.520943,4.61103,6.489824,4.588972,15.98897,0.2757056,3.327781,3.202987,ACCELERATE
-1,6.472308,4.608881,6.539256,4.591349,15.9921,0.2756976,3.653712,3.30379,RIGHT_ACCELERATE
-1,6.120993,4.581285,6.961127,4.634431,16.03213,0.2858972,4.095817,3.402562,RIGHT_ACCELERATE
-1,5.602239,4.502914,7.834727,4.782652,16.14885,0.2781388,4.649955,3.502825,RIGHT_ACCELERATE
-1,5.312298,4.380738,8.388263,4.945488,16.28927,0.2801446,5.314484,3.602309,ACCELERATE
-1,5.138569,4.238297,8.632789,5.088272,16.43012,0.2787507,6.079866,3.700764,ACCELERATE
-1,4.941777,4.075717,8.907616,5.250737,16.59123,0.2792774,7.007588,3.806416,ACCELERATE
-1,4.743494,3.911995,9.184599,5.414374,16.75355,0.2791004,7.963179,3.905098,ACCELERATE
-1,4.53195,3.737416,9.480233,5.588897,16.92658,0.2792111,8.991945,4.003479,ACCELERATE
-1,4.305063,3.55022,9.797355,5.776051,17.11185,0.279138,10.09894,4.102759,ACCELERATE
-1,4.053545,3.342729,-1,5.983502,17.3171,0.2791684,11.32876,4.20715,ACCELERATE
-1,3.812151,3.143611,-1,6.18259,17.5146,0.2791553,12.51394,4.303313,ACCELERATE
-1,3.55875,2.931154,-1,6.39296,17.7236,0.2791646,13.77497,4.401898,LEFT_ACCELERATE
-1,3.439905,2.734268,-1,6.53632,17.8975,0.2791604,15.10287,4.502063,LEFT_ACCELERATE
-1,3.411257,2.619251,-1,6.614606,18.00109,0.2791619,16.58104,4.610004,ACCELERATE
-1,3.289516,2.52477,-1,6.708747,18.09196,0.2791604,17.8978,4.703955,ACCELERATE
-1,3.154279,2.421254,-1,6.812363,18.19537,0.2791599,19.28108,4.800859,ACCELERATE
-1,3.002522,2.304966,-1,6.928725,18.31203,0.2791587,20.76583,4.903175,ACCELERATE
-1,2.843703,2.183154,-1,7.050581,18.43338,0.2791573,22.26282,5.004872,ACCELERATE
-1,2.691226,2.066149,-1,7.167608,18.55034,0.2791604,23.67859,5.100276,ACCELERATE
-1,2.524448,1.938133,-1,7.295635,18.67801,0.2791587,25.20442,5.203073,ACCELERATE
-1,2.355736,1.80861,-1,7.42516,18.80713,0.2791612,26.73439,5.306153,ACCELERATE
-1,2.196324,1.686218,-1,7.54755,18.92913,0.2791597,28.17223,5.403028,ACCELERATE
-1,2.024729,1.554466,-1,7.679296,19.06026,0.2791607,29.71201,5.506776,ACCELERATE
-1,1.9115,1.445596,-1,7.776608,19.16422,0.2791597,31.10327,5.600456,LEFT_ACCELERATE
-1,2.034855,1.427794,-1,7.77248,19.16592,0.2791715,32.65771,5.704981,LEFT_ACCELERATE
-1,2.611609,1.611631,9.89257,7.662598,18.98109,0.2791944,34.06134,5.800303,LEFT_ACCELERATE
-1,3.970075,2.102388,8.438244,7.439688,18.53484,0.2791952,35.54881,5.904899,LEFT_ACCELERATE
-1,5.302326,2.731729,7.520111,7.055698,17.97759,0.2791815,36.8532,6.000268,LEFT_ACCELERATE
-1,6.609377,3.46642,6.657548,6.509818,17.27823,0.2791751,38.24479,6.104928,LEFT_ACCELERATE
-1,8.370364,4.300131,5.670485,6.008191,16.49187,0.2791849,39.45285,6.201935,LEFT_ACCELERATE
-1,-1,5.274763,4.684507,5.221281,15.51597,0.2791795,40.6319,6.304848,LEFT_ACCELERATE
-1,-1,6.040316,3.903764,4.243511,14.56004,0.2791688,41.69677,6.400948,ACCELERATE
-1,-1,6.654122,3.226891,3.267425,13.54337,0.2791637,42.86769,6.505076,ACCELERATE
-1,-1,7.089009,2.703289,2.552349,12.61016,0.2791617,43.9788,6.602499,ACCELERATE
-1,-1,7.436841,2.287512,1.983894,11.61674,0.2791609,45.18632,6.707478,LEFT_ACCELERATE
-1,-1,7.699651,1.987814,1.620636,10.70275,0.2791604,46.27204,6.802782,LEFT_ACCELERATE
-1,-1,7.983552,1.617108,1.30708,9.679262,0.2791721,47.3116,6.900884,LEFT_ACCELERATE
-1,-1,8.312705,1.199256,0.9570355,8.477207,0.2791734,48.28511,7.00489,LEFT_ACCELERATE
-1,-1,8.507202,0.9600263,0.7121742,7.331581,0.2791686,49.13255,7.100577,ACCELERATE
-1,-1,8.565675,0.9734433,0.6383869,6.084035,0.279162,50.07717,7.205641,ACCELERATE
-1,9.645001,8.511986,1.314271,0.751731,4.96811,0.2791615,50.94144,7.300404,ACCELERATE
-1,9.007671,8.341078,2.247935,1.060489,3.741865,0.2791603,51.90134,7.404952,LEFT_ACCELERATE
