ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757112,3.105008,0.4313724,NONE
-1,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757218,3.105008,0.4449034,NONE
-1,6.520905,4.611069,6.489862,4.588933,15.98893,0.2757264,3.105008,0.4529429,NONE
-1,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757427,3.105008,0.5071453,NONE
-1,6.520895,4.611062,6.489871,4.588939,15.98894,0.2757465,3.105015,0.6031615,NONE
-1,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757442,3.105015,0.7057728,NONE
-1,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757448,3.105033,0.8116568,ACCELERATE
-1,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757446,3.105047,0.9069522,ACCELERATE
-1,6.520871,4.611044,6.489897,4.588957,15.98896,0.2757441,3.10506,1.005065,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105075,1.105634,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105093,1.204731,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757434,3.105104,1.302741,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105122,1.405524,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105136,1.500239,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.105149,1.602084,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105166,1.704187,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105184,1.805012,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105201,1.907261,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105215,2.001077,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105233,2.102453,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105247,2.205578,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105264,2.306012,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105277,2.401768,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105292,2.507992,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105308,2.60786,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105323,2.707882,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757437,3.105336,2.807581,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.10535,2.9075,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105366,3.00678,ACCELERATE
-1,6.520886,4.61104,6.48988,4.588961,15.98896,0.2757266,3.143239,3.101181,ACCELERATE
-1,6.520947,4.611031,6.48982,4.588971,15.98897,0.2757052,3.340092,3.207655,ACCELERATE
-1,6.521017,4.611023,6.48975,4.588978,15.98898,0.2756976,3.665256,3.306662,ACCELERATE
-1,6.521214,4.61103,6.489556,4.588972,15.98897,0.2832144,4.126036,3.407745,ACCELERATE
-1,6.52139,4.611063,6.489378,4.588938,15.98893,0.27887,4.693978,3.506476,ACCELERATE
-1,6.521529,4.611126,6.48924,4.588875,15.98887,0.2803156,5.342193,3.600487,ACCELERATE
-1,6.521669,4.611195,6.4891,4.588807,15.9888,0.2789854,6.184188,3.705876,ACCELERATE
-1,6.521889,4.611269,6.488882,4.588732,15.98873,0.279261,7.094883,3.807096,ACCELERATE
-1,6.522072,4.611348,6.488699,4.588653,15.98864,0.2791098,8.069513,3.905733,ACCELERATE
-1,6.522317,4.611444,6.488455,4.588557,15.98855,0.2791992,9.129153,4.005132,ACCELERATE
-1,6.522577,4.611559,6.488197,4.588442,15.98843,0.2791438,10.2576,4.104477,ACCELERATE
-1,6.52287,4.611692,6.487905,4.588309,15.9883,0.2791772,11.42402,4.201929,ACCELERATE
-1,6.523216,4.61186,6.487558,4.588141,15.98813,0.2791574,12.7244,4.305774,ACCELERATE
-1,6.523572,4.612039,6.487202,4.587963,15.98795,0.2791641,13.98847,4.402994,ACCELERATE
-1,6.523967,4.612244,6.486807,4.587758,15.98774,0.279158,15.29734,4.500598,ACCELERATE
-1,6.524433,4.612492,6.486343,4.58751,15.98748,0.2791595,16.82162,4.611135,ACCELERATE
-1,6.524915,4.612755,6.485861,4.587246,15.98723,0.2791589,18.17722,4.707191,ACCELERATE
-1,6.525422,4.613037,6.485356,4.586964,15.98694,0.2791587,19.58279,4.804971,ACCELERATE
-1,6.525957,4.613341,6.484821,4.586661,15.98663,0.2791589,20.99305,4.901549,ACCELERATE
-1,6.526575,4.613697,6.486112,4.586306,15.98628,0.2791574,22.52945,5.005329,ACCELERATE
-1,6.527186,4.614054,6.483594,4.585948,15.98592,0.2791607,23.96892,5.101977,ACCELERATE
-1,6.527888,4.61447,6.482895,4.585532,15.9855,0.2791601,25.54372,5.207702,ACCELERATE
-1,6.528563,4.614875,6.48222,4.585126,15.98509,0.27916,26.97309,5.303663,ACCELERATE
-1,6.529279,4.615307,6.481507,4.584695,15.98466,0.2791597,28.44159,5.402249,ACCELERATE
-1,6.530084,4.615798,6.480703,4.584205,15.98417,0.2791601,29.99588,5.506597,ACCELERATE
-1,6.53083,4.616255,6.479958,4.583747,15.9837,0.2791598,31.41289,5.601728,ACCELERATE
-1,6.522614,4.616743,6.48736,4.58326,15.98319,0.2791602,32.88626,5.700643,ACCELERATE
-1,6.446518,4.617312,6.604901,4.58269,15.98265,0.2791598,34.38508,5.801265,ACCELERATE
-1,6.276001,4.617899,6.965425,4.582103,15.98206,0.2791601,35.93877,5.905571,ACCELERATE
-1,6.041738,4.61306,7.640061,4.586891,15.98149,0.2791598,37.3665,6.001422,ACCELERATE
-1,5.713651,4.559103,9.23111,4.656156,15.97902,0.2791599,38.93241,6.10655,LEFT_ACCELERATE
-1,5.539269,4.466843,-1,4.764266,15.91666,0.2791638,40.43393,6.207529,LEFT_ACCELERATE
-1,5.612375,4.426201,9.718541,4.783927,15.71074,0.2791824,41.82399,6.30208,LEFT_ACCELERATE
-1,6.032293,4.518311,7.718336,4.689845,15.26976,0.2792057,43.24789,6.402532,LEFT_ACCELERATE
-1,6.878086,4.82044,6.131896,4.472621,14.56731,0.2792175,44.56008,6.502942,LEFT_ACCELERATE
-1,8.07531,5.354256,4.897961,4.125679,13.6106,0.2792189,45.72665,6.604873,LEFT_ACCELERATE
-1,9.540282,6.07266,3.865295,3.661443,12.51808,0.27922,46.63948,6.701167,LEFT_ACCELERATE
-1,-1,7.009186,2.849791,2.945544,11.19608,0.2792059,47.40089,6.80434,LEFT_ACCELERATE
-1,-1,7.887758,1.956958,2.06572,9.813817,0.2791873,47.98808,6.905518,LEFT_ACCELERATE
4.592153,-1,8.528479,1.209838,1.22594,8.488582,0.2791725,48.4832,7.000537,LEFT_ACCELERATE
-1,-1,8.619621,0.8067094,0.640706,7.188468,0.2790052,49.15906,7.102389,ACCELERATE
-1,-1,8.619614,0.9451157,0.5972703,6.056087,0.2792184,50.05136,7.203627,ACCELERATE
-1,9.477411,8.517065,1.452361,0.7808595,4.926678,0.2791393,51.00163,7.305559,ACCELERATE
-1,8.866517,8.32225,2.549126,1.120806,3.844671,0.279176,51.91829,7.402058,LEFT_ACCELERATE
-1,8.292452,7.968886,4.486794,1.598141,2.654658,0.2791535,52.86271,7.504331,LEFT_ACCELERATE
-1,7.901987,7.541752,5.928318,2.035022,1.375144,0.2791733,53.68396,7.606597,LEFT_ACCELERATE
-1,7.439682,7.200944,7.613187,2.468992,0.1343095,0.2791649,54.36152,7.701551,LEFT_ACCELERATE
-1,6.758536,6.81122,-1,3.116734,-1.218692,0.2791645,55.0974,7.804962,ACCELERATE
-1,6.028237,6.312266,-1,3.903764,-2.520627,0.2791604,55.8244,7.905075,ACCELERATE
-1,5.321625,5.710633,-1,4.692965,-3.774571,0.2791598,56.52562,8.001534,LEFT_ACCELERATE
-1,4.718531,4.927629,-1,5.2839,-5.140075,0.279166,57.18921,8.10359,LEFT_ACCELERATE
-1,4.391488,4.191814,-1,5.576505,-6.591496,0.2791838,57.68185,8.206754,LEFT_ACCELERATE
-1,4.239968,3.779526,-1,-1,-7.947153,0.2791768,57.9774,8.300048,LEFT_ACCELERATE
-1,4.005311,3.479445,-1,-1,-9.448915,0.2791677,58.24349,8.402466,ACCELERATE
-1,3.670998,3.189424,-1,-1,-10.93336,0.2791625,58.5277,8.503946,ACCELERATE
-1,3.312179,2.87851,-1,-1,-12.41528,0.2791613,58.831,8.605503,ACCELERATE
-1,2.944787,2.559686,-1,-1,-13.86576,0.2791602,59.13986,8.705067,ACCELERATE
-1,2.604197,2.248701,-1,-1,-15.26206,0.2791605,59.43789,8.800923,LEFT_ACCELERATE
-1,2.411307,1.98019,-1,-1,-16.74892,0.2791617,59.67667,8.902117,LEFT_ACCELERATE
-1,2.275338,1.817246,-1,-1,-18.26166,0.2791634,59.8351,9.004252,ACCELERATE
9.466228,2.072518,1.654763,-1,-1,-19.74728,0.2791603,59.99451,9.104568,ACCELERATE
8.025455,1.853931,1.480452,-1,-1,-21.24779,0.2791607,60.16608,9.205963,ACCELERATE
6.676881,1.643245,1.310871,-1,-1,-22.64837,0.2791594,60.33159,9.300646,LEFT_ACCELERATE
6.079886,1.512842,1.184512,-1,-1,-24.14488,0.2791623,60.46319,9.401567,LEFT_ACCELERATE
6.910041,0.8968388,0.6511521,-1,-1,-25.66399,0.27918,60.43938,9.503787,LEFT_ACCELERATE
9.5604,4.844753,3.993423,1.811858,1.238102,-27.13475,0.2792048,60.18451,9.604378,LEFT_ACCELERATE
-1,8.822663,7.847704,2.568661,1.571479,-28.5137,0.2792164,59.66404,9.703811,LEFT_ACCELERATE
-1,8.606048,7.632952,3.963504,2.162721,-29.80393,0.2792188,58.86251,9.806436,LEFT_ACCELERATE
-1,7.201267,7.338692,5.803367,2.946776,-30.84654,0.2792098,57.91768,9.901528,LEFT_ACCELERATE
-1,6.059851,6.712245,7.764471,3.908215,-31.81061,0.2791934,56.76508,10.00286,LEFT_ACCELERATE
-1,5.135855,5.699175,9.046544,4.825871,-32.702,0.2791756,55.53138,10.10511,LEFT_ACCELERATE
-1,4.435154,4.591069,9.42692,5.513402,-33.59272,0.2791657,54.30309,10.20701,ACCELERATE
-1,3.94899,3.767109,9.4735,5.997353,-34.43954,0.2791615,53.19068,10.30088,ACCELERATE
-1,3.576539,3.10454,9.365274,6.383824,-35.38708,0.2791616,51.98396,10.40389,ACCELERATE
-1,3.366013,2.659575,9.187225,6.657428,-36.34708,0.2791599,50.77133,10.50774,LEFT_ACCELERATE
-1,3.078731,2.363214,9.314725,6.912826,-37.20893,0.2791646,49.54988,10.60822,LEFT_ACCELERATE
-1,2.828912,2.09733,9.406502,7.14423,-37.9235,0.2791659,48.34418,10.70237,LEFT_ACCELERATE
