ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757012,3.105008,0.4201865,NONE
-1,6.520907,4.611071,6.489859,4.588931,15.98893,0.2757136,3.105008,0.4340628,NONE
-1,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757203,3.105009,0.4421782,NONE
-1,6.520902,4.611067,6.489864,4.588934,15.98893,0.2757427,3.10501,0.5035897,ACCELERATE
-1,6.520895,4.611062,6.489871,4.588939,15.98894,0.2757458,3.105016,0.6116421,ACCELERATE
-1,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757443,3.105017,0.7001154,ACCELERATE
-1,6.520883,4.611053,6.489885,4.588949,15.98895,0.275745,3.105032,0.8060037,ACCELERATE
-1,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757445,3.105048,0.9035968,ACCELERATE
-1,6.520869,4.611043,6.489898,4.588958,15.98896,0.275744,3.105062,1.001702,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105077,1.103405,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757439,3.105092,1.203845,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105107,1.306803,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105121,1.406649,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105133,1.501274,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757439,3.105148,1.605594,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105163,1.7001,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.105176,1.802859,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105193,1.901165,ACCELERATE
