ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,ACCELERATE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757111,3.105008,0.4312525,RIGHT_ACCELERATE
-1,6.520914,4.611074,6.489852,4.588927,15.98893,0.2757233,3.105009,0.4476242,RIGHT_ACCELERATE
-1,6.520915,4.611074,6.489852,4.588927,15.98892,0.2757281,3.105009,0.4559923,RIGHT_ACCELERATE
-1,6.520922,4.611078,6.489845,4.588923,15.98892,0.2757426,3.105009,0.5058352,RIGHT_ACCELERATE
-1,6.520943,4.61109,6.489824,4.588912,15.98891,0.2757465,3.105014,0.6007368,RIGHT_ACCELERATE
-1,6.520966,4.611103,6.489801,4.588898,15.9889,0.2757447,3.105021,0.7038763,RIGHT_ACCELERATE
-1,6.52098,4.611113,6.489787,4.588889,15.98889,0.2757436,3.105025,0.8045861,RIGHT_ACCELERATE
-1,6.520998,4.611124,6.489769,4.588877,15.98888,0.2757434,3.105029,0.9046185,RIGHT_ACCELERATE
-1,6.521021,4.611137,6.489746,4.588864,15.98886,0.2757438,3.105036,1.004469,RIGHT_ACCELERATE
-1,6.521028,4.611141,6.48974,4.58886,15.98886,0.2757433,3.105038,1.106081,RIGHT_ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757434,3.105039,1.206508,RIGHT_ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757435,3.105039,1.306442,RIGHT_ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757437,3.105043,1.405121,RIGHT_ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757449,3.105062,1.504988,RIGHT_ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757436,3.105069,1.60592,RIGHT_ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757434,3.105073,1.704888,RIGHT_ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757435,3.105077,1.80377,RIGHT_ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757437,3.10508,1.902044,ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757443,3.105097,2.006701,ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757431,3.105097,2.100602,ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757442,3.105105,2.200346,ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757444,3.105115,2.301229,RIGHT_ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757436,3.105125,2.4015,RIGHT_ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757433,3.105127,2.500407,RIGHT_ACCELERATE
-1,6.521027,4.611141,6.48974,4.58886,15.98886,0.2757439,3.105131,2.601346,RIGHT_ACCELERATE
