ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.2757098,3.105008,0.4298187,NONE
-1,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757217,3.105008,0.444793,NONE
-1,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757261,3.105008,0.452583,NONE
-1,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757427,3.105008,0.5059448,NONE
-1,6.520897,4.611063,6.48987,4.588938,15.98894,0.2757461,3.105008,0.6012142,ACCELERATE
-1,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757449,3.105014,0.7011794,ACCELERATE
-1,6.520884,4.611053,6.489883,4.588948,15.98895,0.2757448,3.105029,0.8006142,ACCELERATE
-1,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757445,3.105047,0.9052913,ACCELERATE
-1,6.520871,4.611044,6.489897,4.588957,15.98896,0.2757444,3.105064,1.003133,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105081,1.105813,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105096,1.207193,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105111,1.300379,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757439,3.105127,1.401747,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105142,1.50585,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105158,1.602696,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105173,1.703965,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.10519,1.806106,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105207,1.905479,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105222,2.006336,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105238,2.106916,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105251,2.207907,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105267,2.300903,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105284,2.400282,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.1053,2.501507,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105315,2.601326,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105333,2.702873,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105351,2.803186,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105364,2.904586,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.10538,3.006981,ACCELERATE
-1,6.520887,4.61104,6.489881,4.588961,15.98896,0.2757272,3.142126,3.100244,ACCELERATE
-1,6.520943,4.611031,6.489823,4.588971,15.98897,0.2757055,3.323714,3.201438,ACCELERATE
-1,6.521013,4.611023,6.489755,4.588978,15.98898,0.2756981,3.647049,3.302103,ACCELERATE
-1,6.521194,4.611028,6.489573,4.588974,15.98897,0.284719,4.110931,3.404831,ACCELERATE
-1,6.521394,4.611063,6.489375,4.588938,15.98894,0.2778002,4.659752,3.501171,ACCELERATE
-1,6.52153,4.611131,6.489239,4.588871,15.98886,0.279688,5.391329,3.606968,ACCELERATE
-1,6.52167,4.611197,6.4891,4.588805,15.9888,0.2790422,6.1948,3.707118,ACCELERATE
-1,6.52188,4.611266,6.48889,4.588735,15.98881,0.2792968,7.080622,3.805593,RIGHT_ACCELERATE
-1,6.337732,4.59482,6.686008,4.608123,16.01118,0.2791022,8.061647,3.905064,RIGHT_ACCELERATE
-1,5.818399,4.509052,7.404336,4.733214,16.12322,0.2792305,9.07623,4.001457,RIGHT_ACCELERATE
-1,5.42828,4.341843,8.035982,4.936963,16.31296,0.2791424,10.20592,4.103084,ACCELERATE
-1,5.178653,4.14364,8.363224,5.135645,16.50933,0.2791659,11.45212,4.20893,ACCELERATE
-1,4.964979,3.971819,8.64014,5.307174,16.67507,0.279153,12.58321,4.300664,ACCELERATE
-1,4.726163,3.780218,8.950029,5.498577,16.86525,0.2791627,13.93761,4.40632,ACCELERATE
-1,4.507945,3.605372,9.233427,5.673308,17.03848,0.2791581,15.20362,4.501889,ACCELERATE
-1,4.271378,3.415957,9.540791,5.862639,17.23481,0.2791595,16.66151,4.608906,ACCELERATE
-1,4.030572,3.223231,9.853746,6.055304,17.41897,0.2791588,18.04282,4.707922,ACCELERATE
-1,3.803279,3.041366,-1,6.237123,17.59819,0.2791588,19.39533,4.803054,ACCELERATE
-1,3.563084,2.849209,-1,6.429243,17.78983,0.2791586,20.84742,4.903542,ACCELERATE
-1,3.320383,2.655071,-1,6.623349,17.98126,0.2791581,22.30187,5.00279,ACCELERATE
-1,3.108665,2.464985,-1,6.802547,18.16499,0.2791597,23.75792,5.101344,LEFT_ACCELERATE
-1,2.980056,2.316121,-1,6.930715,18.30548,0.2791606,25.22151,5.200067,ACCELERATE
-1,2.786844,2.169333,-1,7.077336,18.45238,0.2791606,26.76812,5.304367,ACCELERATE
