ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,NONE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.275697,3.105008,0.4170031,NONE
-1,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757102,3.105008,0.4300578,NONE
-1,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757176,3.105007,0.43832,NONE
-1,6.520902,4.611067,6.489864,4.588934,15.98893,0.2757426,3.105006,0.5046571,NONE
-1,6.520895,4.611062,6.489871,4.588939,15.98894,0.2757459,3.105009,0.6169412,ACCELERATE
-1,6.520891,4.611058,6.489877,4.588943,15.98894,0.275745,3.105014,0.702404,ACCELERATE
-1,6.520884,4.611053,6.489883,4.588948,15.98895,0.2757445,3.105028,0.8006911,ACCELERATE
-1,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757446,3.105045,0.9041373,ACCELERATE
-1,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757444,3.105061,1.002791,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757437,3.105073,1.104285,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105087,1.201704,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.1051,1.303278,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105117,1.405556,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105132,1.506397,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105147,1.600153,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757439,3.105161,1.701753,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105177,1.805068,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105192,1.901469,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105204,2.004443,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105221,2.106587,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105234,2.20175,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105248,2.302506,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105263,2.404289,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.10528,2.505908,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105294,2.600157,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757437,3.105306,2.700934,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105322,2.805632,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757437,3.105331,2.900382,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105347,3.00257,ACCELERATE
-1,6.520889,4.611039,6.489878,4.588962,15.98896,0.2757251,3.150359,3.107122,ACCELERATE
-1,6.520943,4.611031,6.489823,4.588971,15.98897,0.2757051,3.332414,3.204748,ACCELERATE
-1,6.521014,4.611024,6.489754,4.588977,15.98898,0.2756979,3.644062,3.301363,ACCELERATE
-1,6.521175,4.611027,6.489593,4.588974,15.98897,0.2857327,4.100717,3.402866,ACCELERATE
-1,6.521396,4.611063,6.489374,4.588938,15.98894,0.2778292,4.660655,3.501315,ACCELERATE
-1,6.511886,4.610558,6.498875,4.589451,15.98982,0.2801979,5.351355,3.6017,RIGHT_ACCELERATE
-1,6.305151,4.5873,6.723136,4.616544,16.01791,0.2787686,6.142416,3.701125,RIGHT_ACCELERATE
-1,6.227383,4.544895,6.808775,4.659853,16.06063,0.2792928,7.079257,3.805786,ACCELERATE
